cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,odds_symbol,link_label,link_label_p,d_type_order,image_from,image_to,p_display,p_display_inverse,link_color
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Likely,1,+,Prob: 0.83% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Anemia.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,All Sex,All Age,580,1,overall,577,69302,120.10745233968804,216.3153776332515,0.84,-51.1,0,Very Likely,1,+,Prob: 0.84% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,All Sex,All Age,580,1,from,24,12373,515.5416666666666,520.2073147912463,4.69,-0.6,0.55,Neutral,2,o,Prob: 4.69% | p: 0.550 | o,p value: 0.550 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.55,1.8181818181818181,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,F,< 40,20,2,overall,335,3002,8.961194029850747,12.76790694169646,0.67,-15.8,0,Very Likely,1,+,Prob: 0.67% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,F,< 40,20,2,from,22,254,11.545454545454545,12.226930747241331,7.87,-3.2,0.004,Very Likely,1,+,Prob: 7.87% | p: 0.004 | +,p value: 0.004 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.004,250,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,F,> 60,192,4,overall,508,24451,48.131889763779526,84.94760147771233,0.79,-38.2,0,Very Likely,1,+,Prob: 0.79% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,F,> 60,192,4,from,23,4389,190.82608695652175,192.03163853289504,4.37,-0,0.977,Neutral,2,o,Prob: 4.37% | p: 0.977 | o,p value: 0.977 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.977,1.0235414534288638,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,F,40 to 60,44,3,overall,424,7467,17.610849056603772,24.472534423744737,0.59,-22.2,0,Very Likely,1,+,Prob: 0.59% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,F,40 to 60,44,3,from,24,1037,43.208333333333336,44.847547717036704,4.24,-0.1,0.932,Neutral,2,o,Prob: 4.24% | p: 0.932 | o,p value: 0.932 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.932,1.0729613733905579,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,F,All Age,256,1,overall,546,34920,63.956043956043956,105.21942947740376,0.73,-42.6,0,Very Likely,1,+,Prob: 0.73% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,F,All Age,256,1,from,24,5680,236.66666666666666,237.57409218044444,4.51,-0.4,0.694,Neutral,2,o,Prob: 4.51% | p: 0.694 | o,p value: 0.694 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.694,1.4409221902017293,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,M,< 40,24,2,overall,262,1679,6.408396946564886,9.638941915573069,1.43,-29.5,0,Very Likely,1,+,Prob: 1.43% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,M,< 40,24,2,from,20,193,9.65,11.726151609925031,12.44,-5.5,0,Very Likely,1,+,Prob: 12.44% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,M,> 60,237,4,overall,493,25457,51.6369168356998,96.7984034517098,0.93,-42.5,0,Very Likely,1,+,Prob: 0.93% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,M,> 60,237,4,from,24,4958,206.58333333333334,219.44790739027567,4.78,-0.7,0.504,Neutral,2,o,Prob: 4.78% | p: 0.504 | o,p value: 0.504 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.504,1.9841269841269842,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,M,40 to 60,63,3,overall,424,7246,17.089622641509433,32.90305964703321,0.87,-28.7,0,Very Likely,1,+,Prob: 0.87% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,M,40 to 60,63,3,from,23,1542,67.04347826086956,79.84614652332638,4.09,0.2,0.81,Neutral,2,o,Prob: 4.09% | p: 0.810 | o,p value: 0.810 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.81,1.2345679012345678,#BFBA1B
CVD,NeuroOther,CVD-->NeuroOther,0,M,All Age,324,1,overall,539,34382,63.788497217068645,122.98907293230812,0.94,-49.1,0,Very Likely,1,+,Prob: 0.94% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.001,1000,#255C11
CVD,NeuroOther,CVD-->NeuroOther,0,M,All Age,324,1,from,24,6693,278.875,295.89559153011476,4.84,-0.7,0.463,Neutral,2,o,Prob: 4.84% | p: 0.463 | o,p value: 0.463 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/NeuroOther.jpg,0.463,2.159827213822894,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,All Sex,< 40,43,2,overall,383,4681,12.221932114882506,19.439538147229193,0.92,-31,0,Very Likely,1,+,Prob: 0.92% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,< 40,43,2,from,23,447,19.434782608695652,21.394192259830536,9.62,-5.3,0,Very Likely,1,+,Prob: 9.62% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,> 60,238,4,overall,547,49908,91.23948811700183,169.02142194170352,0.48,-20.3,0,Very Likely,1,+,Prob: 0.48% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,> 60,238,4,from,24,9347,389.4583333333333,400.1596397924715,2.55,1.9,0.077,Neutral,2,o,Prob: 2.55% | p: 0.077 | o,p value: 0.077 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.077,12.987012987012987,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,All Sex,40 to 60,230,3,overall,489,14713,30.0879345603272,52.87491461865575,1.56,-83.6,0,Very Likely,1,+,Prob: 1.56% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,40 to 60,230,3,from,24,2579,107.45833333333333,122.10579132605594,8.92,-4.9,0,Very Likely,1,+,Prob: 8.92% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,511,1,overall,577,69302,120.10745233968804,216.3153776332515,0.74,-43.4,0,Very Likely,1,+,Prob: 0.74% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,511,1,from,24,12373,515.5416666666666,520.2073147912463,4.13,0,0.966,Neutral,2,o,Prob: 4.13% | p: 0.966 | o,p value: 0.966 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.966,1.0351966873706004,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,F,< 40,35,2,overall,335,3002,8.961194029850747,12.76790694169646,1.17,-37.3,0,Very Likely,1,+,Prob: 1.17% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,< 40,35,2,from,22,254,11.545454545454545,12.226930747241331,13.78,-9,0,Very Likely,1,+,Prob: 13.78% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,> 60,116,4,overall,508,24451,48.131889763779526,84.94760147771233,0.47,-18,0,Very Likely,1,+,Prob: 0.47% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,> 60,116,4,from,23,4389,190.82608695652175,192.03163853289504,2.64,1.9,0.075,Neutral,2,o,Prob: 2.64% | p: 0.075 | o,p value: 0.075 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.075,13.333333333333334,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,101,3,overall,424,7467,17.610849056603772,24.472534423744737,1.35,-70.2,0,Very Likely,1,+,Prob: 1.35% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,101,3,from,24,1037,43.208333333333336,44.847547717036704,9.74,-6.3,0,Very Likely,1,+,Prob: 9.74% | p: 0.000 | +,p value: 0.000 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,All Age,252,1,overall,546,34920,63.956043956043956,105.21942947740376,0.72,-41.8,0,Very Likely,1,+,Prob: 0.72% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,F,All Age,252,1,from,24,5680,236.66666666666666,237.57409218044444,4.44,-0.3,0.755,Neutral,2,o,Prob: 4.44% | p: 0.755 | o,p value: 0.755 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.755,1.3245033112582782,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,M,< 40,8,2,overall,262,1679,6.408396946564886,9.638941915573069,0.48,-2.7,0.008,Very Likely,1,+,Prob: 0.48% | p: 0.008 | +,p value: 0.008 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.008,125,#255C11
CVD,Obesity,CVD-->Obesity,0,M,< 40,8,2,from,20,193,9.65,11.726151609925031,4.15,0.6,0.537,Neutral,2,o,Prob: 4.15% | p: 0.537 | o,p value: 0.537 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.537,1.8621973929236497,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,M,> 60,122,4,overall,493,25457,51.6369168356998,96.7984034517098,0.48,-16.1,0,Very Likely,1,+,Prob: 0.48% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,M,> 60,122,4,from,24,4958,206.58333333333334,219.44790739027567,2.46,1.9,0.072,Neutral,2,o,Prob: 2.46% | p: 0.072 | o,p value: 0.072 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.072,13.88888888888889,#BFBA1B
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,129,3,overall,424,7246,17.089622641509433,32.90305964703321,1.78,-70,0,Very Likely,1,+,Prob: 1.78% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,129,3,from,23,1542,67.04347826086956,79.84614652332638,8.37,-3.7,0.001,Very Likely,1,+,Prob: 8.37% | p: 0.001 | +,p value: 0.001 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,M,All Age,259,1,overall,539,34382,63.788497217068645,122.98907293230812,0.75,-36.8,0,Very Likely,1,+,Prob: 0.75% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.001,1000,#255C11
CVD,Obesity,CVD-->Obesity,0,M,All Age,259,1,from,24,6693,278.875,295.89559153011476,3.87,0.3,0.745,Neutral,2,o,Prob: 3.87% | p: 0.745 | o,p value: 0.745 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Obesity.jpg,0.745,1.342281879194631,#BFBA1B
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,2,2,overall,383,4681,12.221932114882506,19.439538147229193,0.04,10.3,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,2,2,from,23,447,19.434782608695652,21.394192259830536,0.45,3.9,0.001,Very Unlikely,3,-,Prob: 0.45% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,208,4,overall,547,49908,91.23948811700183,169.02142194170352,0.42,-16.2,0,Very Likely,1,+,Prob: 0.42% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,208,4,from,24,9347,389.4583333333333,400.1596397924715,2.23,2.2,0.036,Very Unlikely,3,-,Prob: 2.23% | p: 0.036 | -,p value: 0.036 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.036,27.77777777777778,#941212
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,46,3,overall,489,14713,30.0879345603272,52.87491461865575,0.31,-6.7,0,Very Likely,1,+,Prob: 0.31% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,46,3,from,24,2579,107.45833333333333,122.10579132605594,1.78,2.5,0.022,Very Unlikely,3,-,Prob: 1.78% | p: 0.022 | -,p value: 0.022 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.022,45.45454545454546,#941212
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,256,1,overall,577,69302,120.10745233968804,216.3153776332515,0.37,-15.1,0,Very Likely,1,+,Prob: 0.37% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,256,1,from,24,12373,515.5416666666666,520.2073147912463,2.07,2.4,0.023,Very Unlikely,3,-,Prob: 2.07% | p: 0.023 | -,p value: 0.023 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.023,43.47826086956522,#941212
CVD,Osteo,CVD-->Osteo,1,F,< 40,1,2,overall,335,3002,8.961194029850747,12.76790694169646,0.03,11.4,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,F,< 40,1,2,from,22,254,11.545454545454545,12.226930747241331,0.39,4,0.001,Very Unlikely,3,-,Prob: 0.39% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,F,> 60,125,4,overall,508,24451,48.131889763779526,84.94760147771233,0.51,-20.4,0,Very Likely,1,+,Prob: 0.51% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,F,> 60,125,4,from,23,4389,190.82608695652175,192.03163853289504,2.85,1.6,0.114,Neutral,2,o,Prob: 2.85% | p: 0.114 | o,p value: 0.114 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.114,8.771929824561402,#BFBA1B
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,11,3,overall,424,7467,17.610849056603772,24.472534423744737,0.15,5.6,0,Very Unlikely,3,-,Prob: 0.15% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,11,3,from,24,1037,43.208333333333336,44.847547717036704,1.06,3.5,0.002,Very Unlikely,3,-,Prob: 1.06% | p: 0.002 | -,p value: 0.002 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.002,500,#941212
CVD,Osteo,CVD-->Osteo,1,F,All Age,137,1,overall,546,34920,63.956043956043956,105.21942947740376,0.39,-16.2,0,Very Likely,1,+,Prob: 0.39% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,F,All Age,137,1,from,24,5680,236.66666666666666,237.57409218044444,2.41,2.1,0.051,Very Unlikely,3,-,Prob: 2.41% | p: 0.051 | -,p value: 0.051 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.051,19.607843137254903,#941212
CVD,Osteo,CVD-->Osteo,1,M,< 40,1,2,overall,262,1679,6.408396946564886,9.638941915573069,0.06,9.1,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#941212
CVD,Osteo,CVD-->Osteo,1,M,< 40,1,2,from,20,193,9.65,11.726151609925031,0.52,3.3,0.004,Very Unlikely,3,-,Prob: 0.52% | p: 0.004 | -,p value: 0.004 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.004,250,#941212
CVD,Osteo,CVD-->Osteo,1,M,> 60,83,4,overall,493,25457,51.6369168356998,96.7984034517098,0.33,-7.2,0,Very Likely,1,+,Prob: 0.33% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,M,> 60,83,4,from,24,4958,206.58333333333334,219.44790739027567,1.67,2.8,0.011,Very Unlikely,3,-,Prob: 1.67% | p: 0.011 | -,p value: 0.011 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.011,90.90909090909092,#941212
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,35,3,overall,424,7246,17.089622641509433,32.90305964703321,0.48,-11.2,0,Very Likely,1,+,Prob: 0.48% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,35,3,from,23,1542,67.04347826086956,79.84614652332638,2.27,1.9,0.067,Neutral,2,o,Prob: 2.27% | p: 0.067 | o,p value: 0.067 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.067,14.925373134328357,#BFBA1B
CVD,Osteo,CVD-->Osteo,1,M,All Age,119,1,overall,539,34382,63.788497217068645,122.98907293230812,0.35,-10.4,0,Very Likely,1,+,Prob: 0.35% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/CVD.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Osteo.jpg,0.001,1000,#255C11
