cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,develop_year,instance
CVD,Obesity,CVD-->Obesity,0,All Sex,40 to 60,All Years,230
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,Within 2 years,472
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,Within 5 years,487
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,Within 10 years,501
CVD,Obesity,CVD-->Obesity,0,All Sex,All Age,All Years,511
CVD,Obesity,CVD-->Obesity,0,F,< 40,Within 2 years,28
CVD,Obesity,CVD-->Obesity,0,F,< 40,Within 5 years,31
CVD,Obesity,CVD-->Obesity,0,F,< 40,Within 10 years,33
CVD,Obesity,CVD-->Obesity,0,F,< 40,All Years,35
CVD,Obesity,CVD-->Obesity,0,F,> 60,Within 2 years,111
CVD,Obesity,CVD-->Obesity,0,F,> 60,Within 5 years,113
CVD,Obesity,CVD-->Obesity,0,F,> 60,Within 10 years,114
CVD,Obesity,CVD-->Obesity,0,F,> 60,All Years,116
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,Within 2 years,91
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,Within 5 years,97
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,Within 10 years,100
CVD,Obesity,CVD-->Obesity,0,F,40 to 60,All Years,101
CVD,Obesity,CVD-->Obesity,0,F,All Age,Within 2 years,230
CVD,Obesity,CVD-->Obesity,0,F,All Age,Within 5 years,241
CVD,Obesity,CVD-->Obesity,0,F,All Age,Within 10 years,247
CVD,Obesity,CVD-->Obesity,0,F,All Age,All Years,252
CVD,Obesity,CVD-->Obesity,0,M,< 40,Within 2 years,8
CVD,Obesity,CVD-->Obesity,0,M,< 40,Within 5 years,8
CVD,Obesity,CVD-->Obesity,0,M,< 40,Within 10 years,8
CVD,Obesity,CVD-->Obesity,0,M,< 40,All Years,8
CVD,Obesity,CVD-->Obesity,0,M,> 60,Within 2 years,117
CVD,Obesity,CVD-->Obesity,0,M,> 60,Within 5 years,120
CVD,Obesity,CVD-->Obesity,0,M,> 60,Within 10 years,121
CVD,Obesity,CVD-->Obesity,0,M,> 60,All Years,122
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,Within 2 years,117
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,Within 5 years,118
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,Within 10 years,125
CVD,Obesity,CVD-->Obesity,0,M,40 to 60,All Years,129
CVD,Obesity,CVD-->Obesity,0,M,All Age,Within 2 years,242
CVD,Obesity,CVD-->Obesity,0,M,All Age,Within 5 years,246
CVD,Obesity,CVD-->Obesity,0,M,All Age,Within 10 years,254
CVD,Obesity,CVD-->Obesity,0,M,All Age,All Years,259
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,Within 2 years,2
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,Within 5 years,2
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,Within 10 years,2
CVD,Osteo,CVD-->Osteo,1,All Sex,< 40,All Years,2
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,Within 2 years,156
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,Within 5 years,186
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,Within 10 years,200
CVD,Osteo,CVD-->Osteo,1,All Sex,> 60,All Years,208
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,Within 2 years,14
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,Within 5 years,40
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,Within 10 years,44
CVD,Osteo,CVD-->Osteo,1,All Sex,40 to 60,All Years,46
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,Within 2 years,172
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,Within 5 years,228
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,Within 10 years,246
CVD,Osteo,CVD-->Osteo,1,All Sex,All Age,All Years,256
CVD,Osteo,CVD-->Osteo,1,F,< 40,Within 2 years,1
CVD,Osteo,CVD-->Osteo,1,F,< 40,Within 5 years,1
CVD,Osteo,CVD-->Osteo,1,F,< 40,Within 10 years,1
CVD,Osteo,CVD-->Osteo,1,F,< 40,All Years,1
CVD,Osteo,CVD-->Osteo,1,F,> 60,Within 2 years,109
CVD,Osteo,CVD-->Osteo,1,F,> 60,Within 5 years,117
CVD,Osteo,CVD-->Osteo,1,F,> 60,Within 10 years,122
CVD,Osteo,CVD-->Osteo,1,F,> 60,All Years,125
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,Within 2 years,3
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,Within 5 years,5
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,Within 10 years,9
CVD,Osteo,CVD-->Osteo,1,F,40 to 60,All Years,11
CVD,Osteo,CVD-->Osteo,1,F,All Age,Within 2 years,113
CVD,Osteo,CVD-->Osteo,1,F,All Age,Within 5 years,123
CVD,Osteo,CVD-->Osteo,1,F,All Age,Within 10 years,132
CVD,Osteo,CVD-->Osteo,1,F,All Age,All Years,137
CVD,Osteo,CVD-->Osteo,1,M,< 40,Within 2 years,1
CVD,Osteo,CVD-->Osteo,1,M,< 40,Within 5 years,1
CVD,Osteo,CVD-->Osteo,1,M,< 40,Within 10 years,1
CVD,Osteo,CVD-->Osteo,1,M,< 40,All Years,1
CVD,Osteo,CVD-->Osteo,1,M,> 60,Within 2 years,47
CVD,Osteo,CVD-->Osteo,1,M,> 60,Within 5 years,69
CVD,Osteo,CVD-->Osteo,1,M,> 60,Within 10 years,78
CVD,Osteo,CVD-->Osteo,1,M,> 60,All Years,83
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,Within 2 years,11
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,Within 5 years,35
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,Within 10 years,35
CVD,Osteo,CVD-->Osteo,1,M,40 to 60,All Years,35
CVD,Osteo,CVD-->Osteo,1,M,All Age,Within 2 years,59
CVD,Osteo,CVD-->Osteo,1,M,All Age,Within 5 years,105
CVD,Osteo,CVD-->Osteo,1,M,All Age,Within 10 years,114
CVD,Osteo,CVD-->Osteo,1,M,All Age,All Years,119
CVD,Paralysis,CVD-->Paralysis,0,All Sex,< 40,Within 2 years,16
CVD,Paralysis,CVD-->Paralysis,0,All Sex,< 40,Within 5 years,16
CVD,Paralysis,CVD-->Paralysis,0,All Sex,< 40,Within 10 years,16
CVD,Paralysis,CVD-->Paralysis,0,All Sex,< 40,All Years,18
CVD,Paralysis,CVD-->Paralysis,0,All Sex,> 60,Within 2 years,430
CVD,Paralysis,CVD-->Paralysis,0,All Sex,> 60,Within 5 years,443
CVD,Paralysis,CVD-->Paralysis,0,All Sex,> 60,Within 10 years,448
CVD,Paralysis,CVD-->Paralysis,0,All Sex,> 60,All Years,460
CVD,Paralysis,CVD-->Paralysis,0,All Sex,40 to 60,Within 2 years,114
CVD,Paralysis,CVD-->Paralysis,0,All Sex,40 to 60,Within 5 years,114
CVD,Paralysis,CVD-->Paralysis,0,All Sex,40 to 60,Within 10 years,116
CVD,Paralysis,CVD-->Paralysis,0,All Sex,40 to 60,All Years,119
CVD,Paralysis,CVD-->Paralysis,0,All Sex,All Age,Within 2 years,560
CVD,Paralysis,CVD-->Paralysis,0,All Sex,All Age,Within 5 years,573
CVD,Paralysis,CVD-->Paralysis,0,All Sex,All Age,Within 10 years,580
CVD,Paralysis,CVD-->Paralysis,0,All Sex,All Age,All Years,597
CVD,Paralysis,CVD-->Paralysis,0,F,< 40,Within 2 years,10
CVD,Paralysis,CVD-->Paralysis,0,F,< 40,Within 5 years,10
CVD,Paralysis,CVD-->Paralysis,0,F,< 40,Within 10 years,10
CVD,Paralysis,CVD-->Paralysis,0,F,< 40,All Years,11
CVD,Paralysis,CVD-->Paralysis,0,F,> 60,Within 2 years,186
CVD,Paralysis,CVD-->Paralysis,0,F,> 60,Within 5 years,188
CVD,Paralysis,CVD-->Paralysis,0,F,> 60,Within 10 years,189
CVD,Paralysis,CVD-->Paralysis,0,F,> 60,All Years,195
CVD,Paralysis,CVD-->Paralysis,0,F,40 to 60,Within 2 years,51
CVD,Paralysis,CVD-->Paralysis,0,F,40 to 60,Within 5 years,51
CVD,Paralysis,CVD-->Paralysis,0,F,40 to 60,Within 10 years,51
CVD,Paralysis,CVD-->Paralysis,0,F,40 to 60,All Years,51
CVD,Paralysis,CVD-->Paralysis,0,F,All Age,Within 2 years,247
CVD,Paralysis,CVD-->Paralysis,0,F,All Age,Within 5 years,249
CVD,Paralysis,CVD-->Paralysis,0,F,All Age,Within 10 years,250
CVD,Paralysis,CVD-->Paralysis,0,F,All Age,All Years,257
CVD,Paralysis,CVD-->Paralysis,0,M,< 40,Within 2 years,6
CVD,Paralysis,CVD-->Paralysis,0,M,< 40,Within 5 years,6
CVD,Paralysis,CVD-->Paralysis,0,M,< 40,Within 10 years,6
CVD,Paralysis,CVD-->Paralysis,0,M,< 40,All Years,7
CVD,Paralysis,CVD-->Paralysis,0,M,> 60,Within 2 years,244
CVD,Paralysis,CVD-->Paralysis,0,M,> 60,Within 5 years,255
CVD,Paralysis,CVD-->Paralysis,0,M,> 60,Within 10 years,259
CVD,Paralysis,CVD-->Paralysis,0,M,> 60,All Years,265
CVD,Paralysis,CVD-->Paralysis,0,M,40 to 60,Within 2 years,63
CVD,Paralysis,CVD-->Paralysis,0,M,40 to 60,Within 5 years,63
CVD,Paralysis,CVD-->Paralysis,0,M,40 to 60,Within 10 years,65
CVD,Paralysis,CVD-->Paralysis,0,M,40 to 60,All Years,68
CVD,Paralysis,CVD-->Paralysis,0,M,All Age,Within 2 years,313
CVD,Paralysis,CVD-->Paralysis,0,M,All Age,Within 5 years,324
CVD,Paralysis,CVD-->Paralysis,0,M,All Age,Within 10 years,330
CVD,Paralysis,CVD-->Paralysis,0,M,All Age,All Years,340
CVD,PUD,CVD-->PUD,0,All Sex,< 40,Within 2 years,3
CVD,PUD,CVD-->PUD,0,All Sex,< 40,Within 5 years,3
CVD,PUD,CVD-->PUD,0,All Sex,< 40,Within 10 years,3
CVD,PUD,CVD-->PUD,0,All Sex,< 40,All Years,3
CVD,PUD,CVD-->PUD,0,All Sex,> 60,Within 2 years,118
CVD,PUD,CVD-->PUD,0,All Sex,> 60,Within 5 years,125
CVD,PUD,CVD-->PUD,0,All Sex,> 60,Within 10 years,125
CVD,PUD,CVD-->PUD,0,All Sex,> 60,All Years,128
CVD,PUD,CVD-->PUD,0,All Sex,40 to 60,Within 2 years,16
CVD,PUD,CVD-->PUD,0,All Sex,40 to 60,Within 5 years,20
CVD,PUD,CVD-->PUD,0,All Sex,40 to 60,Within 10 years,23
CVD,PUD,CVD-->PUD,0,All Sex,40 to 60,All Years,35
CVD,PUD,CVD-->PUD,0,All Sex,All Age,Within 2 years,137
CVD,PUD,CVD-->PUD,0,All Sex,All Age,Within 5 years,148
CVD,PUD,CVD-->PUD,0,All Sex,All Age,Within 10 years,151
CVD,PUD,CVD-->PUD,0,All Sex,All Age,All Years,166
CVD,PUD,CVD-->PUD,0,F,< 40,Within 2 years,1
CVD,PUD,CVD-->PUD,0,F,< 40,Within 5 years,1
CVD,PUD,CVD-->PUD,0,F,< 40,Within 10 years,1
CVD,PUD,CVD-->PUD,0,F,< 40,All Years,1
CVD,PUD,CVD-->PUD,0,F,> 60,Within 2 years,78
CVD,PUD,CVD-->PUD,0,F,> 60,Within 5 years,80
CVD,PUD,CVD-->PUD,0,F,> 60,Within 10 years,80
CVD,PUD,CVD-->PUD,0,F,> 60,All Years,82
CVD,PUD,CVD-->PUD,0,F,40 to 60,Within 2 years,10
CVD,PUD,CVD-->PUD,0,F,40 to 60,Within 5 years,12
CVD,PUD,CVD-->PUD,0,F,40 to 60,Within 10 years,13
CVD,PUD,CVD-->PUD,0,F,40 to 60,All Years,16
CVD,PUD,CVD-->PUD,0,F,All Age,Within 2 years,89
CVD,PUD,CVD-->PUD,0,F,All Age,Within 5 years,93
CVD,PUD,CVD-->PUD,0,F,All Age,Within 10 years,94
CVD,PUD,CVD-->PUD,0,F,All Age,All Years,99
CVD,PUD,CVD-->PUD,0,M,< 40,Within 2 years,2
CVD,PUD,CVD-->PUD,0,M,< 40,Within 5 years,2
CVD,PUD,CVD-->PUD,0,M,< 40,Within 10 years,2
CVD,PUD,CVD-->PUD,0,M,< 40,All Years,2
CVD,PUD,CVD-->PUD,0,M,> 60,Within 2 years,40
CVD,PUD,CVD-->PUD,0,M,> 60,Within 5 years,45
CVD,PUD,CVD-->PUD,0,M,> 60,Within 10 years,45
CVD,PUD,CVD-->PUD,0,M,> 60,All Years,46
CVD,PUD,CVD-->PUD,0,M,40 to 60,Within 2 years,6
CVD,PUD,CVD-->PUD,0,M,40 to 60,Within 5 years,8
CVD,PUD,CVD-->PUD,0,M,40 to 60,Within 10 years,10
CVD,PUD,CVD-->PUD,0,M,40 to 60,All Years,19
CVD,PUD,CVD-->PUD,0,M,All Age,Within 2 years,48
CVD,PUD,CVD-->PUD,0,M,All Age,Within 5 years,55
CVD,PUD,CVD-->PUD,0,M,All Age,Within 10 years,57
CVD,PUD,CVD-->PUD,0,M,All Age,All Years,67
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,< 40,Within 2 years,14
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,< 40,Within 5 years,14
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,< 40,Within 10 years,14
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,< 40,All Years,14
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,> 60,Within 2 years,388
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,> 60,Within 5 years,403
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,> 60,Within 10 years,422
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,> 60,All Years,457
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,40 to 60,Within 2 years,37
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,40 to 60,Within 5 years,42
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,40 to 60,Within 10 years,42
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,40 to 60,All Years,52
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,All Age,Within 2 years,439
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,All Age,Within 5 years,459
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,All Age,Within 10 years,478
CVD,WeightLoss,CVD-->WeightLoss,0,All Sex,All Age,All Years,523
CVD,WeightLoss,CVD-->WeightLoss,0,F,< 40,Within 2 years,13
CVD,WeightLoss,CVD-->WeightLoss,0,F,< 40,Within 5 years,13
CVD,WeightLoss,CVD-->WeightLoss,0,F,< 40,Within 10 years,13
CVD,WeightLoss,CVD-->WeightLoss,0,F,< 40,All Years,13
CVD,WeightLoss,CVD-->WeightLoss,0,F,> 60,Within 2 years,197
CVD,WeightLoss,CVD-->WeightLoss,0,F,> 60,Within 5 years,206
CVD,WeightLoss,CVD-->WeightLoss,0,F,> 60,Within 10 years,207
CVD,WeightLoss,CVD-->WeightLoss,0,F,> 60,All Years,234
CVD,WeightLoss,CVD-->WeightLoss,0,F,40 to 60,Within 2 years,17
CVD,WeightLoss,CVD-->WeightLoss,0,F,40 to 60,Within 5 years,20
CVD,WeightLoss,CVD-->WeightLoss,0,F,40 to 60,Within 10 years,20
CVD,WeightLoss,CVD-->WeightLoss,0,F,40 to 60,All Years,23
CVD,WeightLoss,CVD-->WeightLoss,0,F,All Age,Within 2 years,227
CVD,WeightLoss,CVD-->WeightLoss,0,F,All Age,Within 5 years,239
CVD,WeightLoss,CVD-->WeightLoss,0,F,All Age,Within 10 years,240
CVD,WeightLoss,CVD-->WeightLoss,0,F,All Age,All Years,270
CVD,WeightLoss,CVD-->WeightLoss,0,M,< 40,Within 2 years,1
CVD,WeightLoss,CVD-->WeightLoss,0,M,< 40,Within 5 years,1
CVD,WeightLoss,CVD-->WeightLoss,0,M,< 40,Within 10 years,1
CVD,WeightLoss,CVD-->WeightLoss,0,M,< 40,All Years,1
CVD,WeightLoss,CVD-->WeightLoss,0,M,> 60,Within 2 years,191
CVD,WeightLoss,CVD-->WeightLoss,0,M,> 60,Within 5 years,197
CVD,WeightLoss,CVD-->WeightLoss,0,M,> 60,Within 10 years,215
CVD,WeightLoss,CVD-->WeightLoss,0,M,> 60,All Years,223
CVD,WeightLoss,CVD-->WeightLoss,0,M,40 to 60,Within 2 years,20
CVD,WeightLoss,CVD-->WeightLoss,0,M,40 to 60,Within 5 years,22
CVD,WeightLoss,CVD-->WeightLoss,0,M,40 to 60,Within 10 years,22
CVD,WeightLoss,CVD-->WeightLoss,0,M,40 to 60,All Years,29
CVD,WeightLoss,CVD-->WeightLoss,0,M,All Age,Within 2 years,212
CVD,WeightLoss,CVD-->WeightLoss,0,M,All Age,Within 5 years,220
CVD,WeightLoss,CVD-->WeightLoss,0,M,All Age,Within 10 years,238
CVD,WeightLoss,CVD-->WeightLoss,0,M,All Age,All Years,253
D,Alcohol,D-->Alcohol,0,All Sex,> 60,Within 2 years,41
D,Alcohol,D-->Alcohol,0,All Sex,> 60,Within 5 years,49
D,Alcohol,D-->Alcohol,0,All Sex,> 60,Within 10 years,49
D,Alcohol,D-->Alcohol,0,All Sex,> 60,All Years,49
D,Alcohol,D-->Alcohol,0,All Sex,40 to 60,Within 2 years,20
D,Alcohol,D-->Alcohol,0,All Sex,40 to 60,Within 5 years,29
D,Alcohol,D-->Alcohol,0,All Sex,40 to 60,Within 10 years,35
D,Alcohol,D-->Alcohol,0,All Sex,40 to 60,All Years,35
D,Alcohol,D-->Alcohol,0,All Sex,All Age,Within 2 years,61
D,Alcohol,D-->Alcohol,0,All Sex,All Age,Within 5 years,78
D,Alcohol,D-->Alcohol,0,All Sex,All Age,Within 10 years,84
D,Alcohol,D-->Alcohol,0,All Sex,All Age,All Years,84
D,Alcohol,D-->Alcohol,0,F,> 60,Within 2 years,15
D,Alcohol,D-->Alcohol,0,F,> 60,Within 5 years,15
D,Alcohol,D-->Alcohol,0,F,> 60,Within 10 years,15
D,Alcohol,D-->Alcohol,0,F,> 60,All Years,15
D,Alcohol,D-->Alcohol,0,F,40 to 60,Within 2 years,3
D,Alcohol,D-->Alcohol,0,F,40 to 60,Within 5 years,9
D,Alcohol,D-->Alcohol,0,F,40 to 60,Within 10 years,9
D,Alcohol,D-->Alcohol,0,F,40 to 60,All Years,9
D,Alcohol,D-->Alcohol,0,F,All Age,Within 2 years,18
D,Alcohol,D-->Alcohol,0,F,All Age,Within 5 years,24
D,Alcohol,D-->Alcohol,0,F,All Age,Within 10 years,24
D,Alcohol,D-->Alcohol,0,F,All Age,All Years,24
D,Alcohol,D-->Alcohol,0,M,> 60,Within 2 years,26
D,Alcohol,D-->Alcohol,0,M,> 60,Within 5 years,34
D,Alcohol,D-->Alcohol,0,M,> 60,Within 10 years,34
D,Alcohol,D-->Alcohol,0,M,> 60,All Years,34
D,Alcohol,D-->Alcohol,0,M,40 to 60,Within 2 years,17
D,Alcohol,D-->Alcohol,0,M,40 to 60,Within 5 years,20
D,Alcohol,D-->Alcohol,0,M,40 to 60,Within 10 years,26
D,Alcohol,D-->Alcohol,0,M,40 to 60,All Years,26
D,Alcohol,D-->Alcohol,0,M,All Age,Within 2 years,43
D,Alcohol,D-->Alcohol,0,M,All Age,Within 5 years,54
D,Alcohol,D-->Alcohol,0,M,All Age,Within 10 years,60
D,Alcohol,D-->Alcohol,0,M,All Age,All Years,60
D,Anemia,D-->Anemia,0,All Sex,< 40,Within 2 years,2
D,Anemia,D-->Anemia,0,All Sex,< 40,Within 5 years,2
D,Anemia,D-->Anemia,0,All Sex,< 40,Within 10 years,2
D,Anemia,D-->Anemia,0,All Sex,< 40,All Years,2
D,Anemia,D-->Anemia,0,All Sex,> 60,Within 2 years,144
D,Anemia,D-->Anemia,0,All Sex,> 60,Within 5 years,165
D,Anemia,D-->Anemia,0,All Sex,> 60,Within 10 years,166
D,Anemia,D-->Anemia,0,All Sex,> 60,All Years,177
D,Anemia,D-->Anemia,0,All Sex,40 to 60,Within 2 years,48
D,Anemia,D-->Anemia,0,All Sex,40 to 60,Within 5 years,63
D,Anemia,D-->Anemia,0,All Sex,40 to 60,Within 10 years,64
D,Anemia,D-->Anemia,0,All Sex,40 to 60,All Years,65
D,Anemia,D-->Anemia,0,All Sex,All Age,Within 2 years,194
D,Anemia,D-->Anemia,0,All Sex,All Age,Within 5 years,230
D,Anemia,D-->Anemia,0,All Sex,All Age,Within 10 years,232
D,Anemia,D-->Anemia,0,All Sex,All Age,All Years,244
D,Anemia,D-->Anemia,0,F,< 40,Within 2 years,2
D,Anemia,D-->Anemia,0,F,< 40,Within 5 years,2
D,Anemia,D-->Anemia,0,F,< 40,Within 10 years,2
D,Anemia,D-->Anemia,0,F,< 40,All Years,2
D,Anemia,D-->Anemia,0,F,> 60,Within 2 years,108
D,Anemia,D-->Anemia,0,F,> 60,Within 5 years,110
D,Anemia,D-->Anemia,0,F,> 60,Within 10 years,110
D,Anemia,D-->Anemia,0,F,> 60,All Years,119
D,Anemia,D-->Anemia,0,F,40 to 60,Within 2 years,37
D,Anemia,D-->Anemia,0,F,40 to 60,Within 5 years,43
D,Anemia,D-->Anemia,0,F,40 to 60,Within 10 years,43
D,Anemia,D-->Anemia,0,F,40 to 60,All Years,43
D,Anemia,D-->Anemia,0,F,All Age,Within 2 years,147
D,Anemia,D-->Anemia,0,F,All Age,Within 5 years,155
D,Anemia,D-->Anemia,0,F,All Age,Within 10 years,155
D,Anemia,D-->Anemia,0,F,All Age,All Years,164
D,Anemia,D-->Anemia,0,M,> 60,Within 2 years,36
D,Anemia,D-->Anemia,0,M,> 60,Within 5 years,55
D,Anemia,D-->Anemia,0,M,> 60,Within 10 years,56
D,Anemia,D-->Anemia,0,M,> 60,All Years,58
D,Anemia,D-->Anemia,0,M,40 to 60,Within 2 years,11
D,Anemia,D-->Anemia,0,M,40 to 60,Within 5 years,20
D,Anemia,D-->Anemia,0,M,40 to 60,Within 10 years,21
D,Anemia,D-->Anemia,0,M,40 to 60,All Years,22
D,Anemia,D-->Anemia,0,M,All Age,Within 2 years,47
D,Anemia,D-->Anemia,0,M,All Age,Within 5 years,75
D,Anemia,D-->Anemia,0,M,All Age,Within 10 years,77
D,Anemia,D-->Anemia,0,M,All Age,All Years,80
D,AR,D-->AR,1,All Sex,< 40,Within 2 years,2
D,AR,D-->AR,1,All Sex,< 40,Within 5 years,2
D,AR,D-->AR,1,All Sex,< 40,Within 10 years,2
D,AR,D-->AR,1,All Sex,< 40,All Years,2
D,AR,D-->AR,1,All Sex,> 60,Within 2 years,74
D,AR,D-->AR,1,All Sex,> 60,Within 5 years,78
D,AR,D-->AR,1,All Sex,> 60,Within 10 years,80
D,AR,D-->AR,1,All Sex,> 60,All Years,80
D,AR,D-->AR,1,All Sex,40 to 60,Within 2 years,17
D,AR,D-->AR,1,All Sex,40 to 60,Within 5 years,18
D,AR,D-->AR,1,All Sex,40 to 60,Within 10 years,18
D,AR,D-->AR,1,All Sex,40 to 60,All Years,20
D,AR,D-->AR,1,All Sex,All Age,Within 2 years,93
D,AR,D-->AR,1,All Sex,All Age,Within 5 years,98
D,AR,D-->AR,1,All Sex,All Age,Within 10 years,100
D,AR,D-->AR,1,All Sex,All Age,All Years,102
D,AR,D-->AR,1,F,< 40,Within 2 years,1
D,AR,D-->AR,1,F,< 40,Within 5 years,1
D,AR,D-->AR,1,F,< 40,Within 10 years,1
D,AR,D-->AR,1,F,< 40,All Years,1
D,AR,D-->AR,1,F,> 60,Within 2 years,33
D,AR,D-->AR,1,F,> 60,Within 5 years,36
D,AR,D-->AR,1,F,> 60,Within 10 years,38
D,AR,D-->AR,1,F,> 60,All Years,38
D,AR,D-->AR,1,F,40 to 60,Within 2 years,11
D,AR,D-->AR,1,F,40 to 60,Within 5 years,11
D,AR,D-->AR,1,F,40 to 60,Within 10 years,11
D,AR,D-->AR,1,F,40 to 60,All Years,11
D,AR,D-->AR,1,F,All Age,Within 2 years,45
D,AR,D-->AR,1,F,All Age,Within 5 years,48
D,AR,D-->AR,1,F,All Age,Within 10 years,50
D,AR,D-->AR,1,F,All Age,All Years,50
D,AR,D-->AR,1,M,< 40,Within 2 years,1
D,AR,D-->AR,1,M,< 40,Within 5 years,1
D,AR,D-->AR,1,M,< 40,Within 10 years,1
D,AR,D-->AR,1,M,< 40,All Years,1
D,AR,D-->AR,1,M,> 60,Within 2 years,41
D,AR,D-->AR,1,M,> 60,Within 5 years,42
D,AR,D-->AR,1,M,> 60,Within 10 years,42
D,AR,D-->AR,1,M,> 60,All Years,42
D,AR,D-->AR,1,M,40 to 60,Within 2 years,6
D,AR,D-->AR,1,M,40 to 60,Within 5 years,7
D,AR,D-->AR,1,M,40 to 60,Within 10 years,7
D,AR,D-->AR,1,M,40 to 60,All Years,9
D,AR,D-->AR,1,M,All Age,Within 2 years,48
D,AR,D-->AR,1,M,All Age,Within 5 years,50
D,AR,D-->AR,1,M,All Age,Within 10 years,50
D,AR,D-->AR,1,M,All Age,All Years,52
D,AS,D-->AS,1,All Sex,< 40,Within 2 years,5
D,AS,D-->AS,1,All Sex,< 40,Within 5 years,6
D,AS,D-->AS,1,All Sex,< 40,Within 10 years,6
D,AS,D-->AS,1,All Sex,< 40,All Years,6
D,AS,D-->AS,1,All Sex,> 60,Within 2 years,64
D,AS,D-->AS,1,All Sex,> 60,Within 5 years,67
D,AS,D-->AS,1,All Sex,> 60,Within 10 years,68
D,AS,D-->AS,1,All Sex,> 60,All Years,69
D,AS,D-->AS,1,All Sex,40 to 60,Within 2 years,23
D,AS,D-->AS,1,All Sex,40 to 60,Within 5 years,24
D,AS,D-->AS,1,All Sex,40 to 60,Within 10 years,25
D,AS,D-->AS,1,All Sex,40 to 60,All Years,27
D,AS,D-->AS,1,All Sex,All Age,Within 2 years,92
D,AS,D-->AS,1,All Sex,All Age,Within 5 years,97
D,AS,D-->AS,1,All Sex,All Age,Within 10 years,99
D,AS,D-->AS,1,All Sex,All Age,All Years,102
D,AS,D-->AS,1,F,< 40,Within 2 years,4
D,AS,D-->AS,1,F,< 40,Within 5 years,5
D,AS,D-->AS,1,F,< 40,Within 10 years,5
D,AS,D-->AS,1,F,< 40,All Years,5
D,AS,D-->AS,1,F,> 60,Within 2 years,44
D,AS,D-->AS,1,F,> 60,Within 5 years,47
D,AS,D-->AS,1,F,> 60,Within 10 years,48
D,AS,D-->AS,1,F,> 60,All Years,48
D,AS,D-->AS,1,F,40 to 60,Within 2 years,18
D,AS,D-->AS,1,F,40 to 60,Within 5 years,18
D,AS,D-->AS,1,F,40 to 60,Within 10 years,18
D,AS,D-->AS,1,F,40 to 60,All Years,20
D,AS,D-->AS,1,F,All Age,Within 2 years,66
D,AS,D-->AS,1,F,All Age,Within 5 years,70
D,AS,D-->AS,1,F,All Age,Within 10 years,71
D,AS,D-->AS,1,F,All Age,All Years,73
D,AS,D-->AS,1,M,< 40,Within 2 years,1
D,AS,D-->AS,1,M,< 40,Within 5 years,1
D,AS,D-->AS,1,M,< 40,Within 10 years,1
D,AS,D-->AS,1,M,< 40,All Years,1
D,AS,D-->AS,1,M,> 60,Within 2 years,20
D,AS,D-->AS,1,M,> 60,Within 5 years,20
D,AS,D-->AS,1,M,> 60,Within 10 years,20
D,AS,D-->AS,1,M,> 60,All Years,21
D,AS,D-->AS,1,M,40 to 60,Within 2 years,5
D,AS,D-->AS,1,M,40 to 60,Within 5 years,6
D,AS,D-->AS,1,M,40 to 60,Within 10 years,7
D,AS,D-->AS,1,M,40 to 60,All Years,7
