cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort
HIV,FluidsLytes,HIV-->FluidsLytes,0,M,All Age,1,1
HIV,Hypothyroid,HIV-->Hypothyroid,0,All Sex,> 60,3,4
HIV,Hypothyroid,HIV-->Hypothyroid,0,All Sex,40 to 60,2,3
HIV,Hypothyroid,HIV-->Hypothyroid,0,All Sex,All Age,5,1
HIV,Hypothyroid,HIV-->Hypothyroid,0,F,> 60,3,4
HIV,Hypothyroid,HIV-->Hypothyroid,0,F,40 to 60,1,3
HIV,Hypothyroid,HIV-->Hypothyroid,0,F,All Age,4,1
HIV,Hypothyroid,HIV-->Hypothyroid,0,M,40 to 60,1,3
HIV,Hypothyroid,HIV-->Hypothyroid,0,M,All Age,1,1
HIV,Liver,HIV-->Liver,0,All Sex,40 to 60,2,3
HIV,Liver,HIV-->Liver,0,All Sex,All Age,2,1
HIV,Liver,HIV-->Liver,0,F,40 to 60,2,3
HIV,Liver,HIV-->Liver,0,F,All Age,2,1
HIV,NeuroOther,HIV-->NeuroOther,0,All Sex,> 60,2,4
HIV,NeuroOther,HIV-->NeuroOther,0,All Sex,All Age,2,1
HIV,NeuroOther,HIV-->NeuroOther,0,F,> 60,2,4
HIV,NeuroOther,HIV-->NeuroOther,0,F,All Age,2,1
HIV,Obesity,HIV-->Obesity,0,All Sex,< 40,1,2
HIV,Obesity,HIV-->Obesity,0,All Sex,All Age,1,1
HIV,Obesity,HIV-->Obesity,0,F,< 40,1,2
HIV,Obesity,HIV-->Obesity,0,F,All Age,1,1
HIV,Osteo,HIV-->Osteo,0,All Sex,> 60,1,4
HIV,Osteo,HIV-->Osteo,0,All Sex,All Age,1,1
HIV,Osteo,HIV-->Osteo,0,F,> 60,1,4
HIV,Osteo,HIV-->Osteo,0,F,All Age,1,1
HIV,PUD,HIV-->PUD,0,All Sex,> 60,1,4
HIV,PUD,HIV-->PUD,0,All Sex,All Age,1,1
HIV,PUD,HIV-->PUD,0,F,> 60,1,4
HIV,PUD,HIV-->PUD,0,F,All Age,1,1
HIV,WeightLoss,HIV-->WeightLoss,0,All Sex,40 to 60,1,3
HIV,WeightLoss,HIV-->WeightLoss,0,All Sex,All Age,1,1
HIV,WeightLoss,HIV-->WeightLoss,0,F,40 to 60,1,3
HIV,WeightLoss,HIV-->WeightLoss,0,F,All Age,1,1
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,All Sex,< 40,1,2
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,All Sex,> 60,1,4
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,All Sex,All Age,2,1
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,F,< 40,1,2
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,F,> 60,1,4
Hypothyroid,Alcohol,Hypothyroid-->Alcohol,0,F,All Age,2,1
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,All Sex,< 40,4,2
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,All Sex,> 60,7,4
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,All Sex,40 to 60,7,3
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,All Sex,All Age,18,1
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,F,< 40,3,2
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,F,> 60,5,4
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,F,40 to 60,1,3
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,F,All Age,9,1
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,M,< 40,1,2
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,M,> 60,2,4
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,M,40 to 60,6,3
Hypothyroid,Anemia,Hypothyroid-->Anemia,0,M,All Age,9,1
Hypothyroid,AR,Hypothyroid-->AR,0,All Sex,< 40,3,2
Hypothyroid,AR,Hypothyroid-->AR,0,All Sex,> 60,17,4
Hypothyroid,AR,Hypothyroid-->AR,0,All Sex,All Age,20,1
Hypothyroid,AR,Hypothyroid-->AR,0,F,< 40,3,2
Hypothyroid,AR,Hypothyroid-->AR,0,F,> 60,17,4
Hypothyroid,AR,Hypothyroid-->AR,0,F,All Age,20,1
Hypothyroid,AS,Hypothyroid-->AS,0,All Sex,< 40,4,2
Hypothyroid,AS,Hypothyroid-->AS,0,All Sex,> 60,13,4
Hypothyroid,AS,Hypothyroid-->AS,0,All Sex,40 to 60,2,3
Hypothyroid,AS,Hypothyroid-->AS,0,All Sex,All Age,19,1
Hypothyroid,AS,Hypothyroid-->AS,0,F,< 40,3,2
Hypothyroid,AS,Hypothyroid-->AS,0,F,> 60,13,4
Hypothyroid,AS,Hypothyroid-->AS,0,F,40 to 60,2,3
Hypothyroid,AS,Hypothyroid-->AS,0,F,All Age,18,1
Hypothyroid,AS,Hypothyroid-->AS,0,M,< 40,1,2
Hypothyroid,AS,Hypothyroid-->AS,0,M,All Age,1,1
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,All Sex,< 40,2,2
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,All Sex,> 60,12,4
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,All Sex,All Age,14,1
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,F,< 40,2,2
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,F,> 60,12,4
Hypothyroid,BloodLoss,Hypothyroid-->BloodLoss,0,F,All Age,14,1
Hypothyroid,BP,Hypothyroid-->BP,0,All Sex,< 40,2,2
Hypothyroid,BP,Hypothyroid-->BP,0,All Sex,> 60,7,4
Hypothyroid,BP,Hypothyroid-->BP,0,All Sex,40 to 60,3,3
Hypothyroid,BP,Hypothyroid-->BP,0,All Sex,All Age,12,1
Hypothyroid,BP,Hypothyroid-->BP,0,F,< 40,2,2
Hypothyroid,BP,Hypothyroid-->BP,0,F,> 60,7,4
Hypothyroid,BP,Hypothyroid-->BP,0,F,40 to 60,1,3
Hypothyroid,BP,Hypothyroid-->BP,0,F,All Age,10,1
Hypothyroid,BP,Hypothyroid-->BP,0,M,40 to 60,2,3
Hypothyroid,BP,Hypothyroid-->BP,0,M,All Age,2,1
Hypothyroid,C,Hypothyroid-->C,0,All Sex,< 40,4,2
Hypothyroid,C,Hypothyroid-->C,0,All Sex,> 60,19,4
Hypothyroid,C,Hypothyroid-->C,0,All Sex,40 to 60,9,3
Hypothyroid,C,Hypothyroid-->C,0,All Sex,All Age,32,1
Hypothyroid,C,Hypothyroid-->C,0,F,< 40,4,2
Hypothyroid,C,Hypothyroid-->C,0,F,> 60,13,4
Hypothyroid,C,Hypothyroid-->C,0,F,40 to 60,7,3
Hypothyroid,C,Hypothyroid-->C,0,F,All Age,24,1
Hypothyroid,C,Hypothyroid-->C,0,M,> 60,6,4
Hypothyroid,C,Hypothyroid-->C,0,M,40 to 60,2,3
Hypothyroid,C,Hypothyroid-->C,0,M,All Age,8,1
Hypothyroid,CKD,Hypothyroid-->CKD,0,All Sex,> 60,14,4
Hypothyroid,CKD,Hypothyroid-->CKD,0,All Sex,All Age,14,1
Hypothyroid,CKD,Hypothyroid-->CKD,0,F,> 60,7,4
Hypothyroid,CKD,Hypothyroid-->CKD,0,F,All Age,7,1
Hypothyroid,CKD,Hypothyroid-->CKD,0,M,> 60,7,4
Hypothyroid,CKD,Hypothyroid-->CKD,0,M,All Age,7,1
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,All Sex,< 40,1,2
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,All Sex,> 60,5,4
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,All Sex,40 to 60,1,3
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,All Sex,All Age,7,1
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,F,< 40,1,2
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,F,> 60,5,4
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,F,40 to 60,1,3
Hypothyroid,Coagulopathy,Hypothyroid-->Coagulopathy,0,F,All Age,7,1
Hypothyroid,COPD,Hypothyroid-->COPD,0,All Sex,> 60,30,4
Hypothyroid,COPD,Hypothyroid-->COPD,0,All Sex,All Age,30,1
Hypothyroid,COPD,Hypothyroid-->COPD,0,M,> 60,30,4
Hypothyroid,COPD,Hypothyroid-->COPD,0,M,All Age,30,1
Hypothyroid,CVD,Hypothyroid-->CVD,0,All Sex,< 40,4,2
Hypothyroid,CVD,Hypothyroid-->CVD,0,All Sex,> 60,66,4
Hypothyroid,CVD,Hypothyroid-->CVD,0,All Sex,40 to 60,16,3
Hypothyroid,CVD,Hypothyroid-->CVD,0,All Sex,All Age,86,1
Hypothyroid,CVD,Hypothyroid-->CVD,0,F,< 40,3,2
Hypothyroid,CVD,Hypothyroid-->CVD,0,F,> 60,58,4
Hypothyroid,CVD,Hypothyroid-->CVD,0,F,40 to 60,10,3
Hypothyroid,CVD,Hypothyroid-->CVD,0,F,All Age,71,1
Hypothyroid,CVD,Hypothyroid-->CVD,0,M,< 40,1,2
Hypothyroid,CVD,Hypothyroid-->CVD,0,M,> 60,8,4
Hypothyroid,CVD,Hypothyroid-->CVD,0,M,40 to 60,6,3
Hypothyroid,CVD,Hypothyroid-->CVD,0,M,All Age,15,1
Hypothyroid,D,Hypothyroid-->D,0,All Sex,< 40,2,2
Hypothyroid,D,Hypothyroid-->D,0,All Sex,> 60,21,4
Hypothyroid,D,Hypothyroid-->D,0,All Sex,40 to 60,14,3
Hypothyroid,D,Hypothyroid-->D,0,All Sex,All Age,37,1
Hypothyroid,D,Hypothyroid-->D,0,F,< 40,2,2
Hypothyroid,D,Hypothyroid-->D,0,F,> 60,20,4
Hypothyroid,D,Hypothyroid-->D,0,F,40 to 60,5,3
Hypothyroid,D,Hypothyroid-->D,0,F,All Age,27,1
Hypothyroid,D,Hypothyroid-->D,0,M,> 60,1,4
Hypothyroid,D,Hypothyroid-->D,0,M,40 to 60,9,3
Hypothyroid,D,Hypothyroid-->D,0,M,All Age,10,1
Hypothyroid,Drugs,Hypothyroid-->Drugs,0,All Sex,40 to 60,4,3
Hypothyroid,Drugs,Hypothyroid-->Drugs,0,All Sex,All Age,4,1
Hypothyroid,Drugs,Hypothyroid-->Drugs,0,M,40 to 60,4,3
Hypothyroid,Drugs,Hypothyroid-->Drugs,0,M,All Age,4,1
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,All Sex,< 40,8,2
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,All Sex,> 60,23,4
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,All Sex,40 to 60,2,3
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,All Sex,All Age,33,1
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,F,< 40,8,2
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,F,> 60,22,4
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,F,40 to 60,2,3
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,F,All Age,32,1
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,M,> 60,1,4
Hypothyroid,FluidsLytes,Hypothyroid-->FluidsLytes,0,M,All Age,1,1
Hypothyroid,G,Hypothyroid-->G,0,All Sex,> 60,14,4
Hypothyroid,G,Hypothyroid-->G,0,All Sex,All Age,14,1
Hypothyroid,G,Hypothyroid-->G,0,F,> 60,6,4
Hypothyroid,G,Hypothyroid-->G,0,F,All Age,6,1
Hypothyroid,G,Hypothyroid-->G,0,M,> 60,8,4
Hypothyroid,G,Hypothyroid-->G,0,M,All Age,8,1
Hypothyroid,HIV,Hypothyroid-->HIV,0,All Sex,> 60,1,4
Hypothyroid,HIV,Hypothyroid-->HIV,0,All Sex,40 to 60,2,3
Hypothyroid,HIV,Hypothyroid-->HIV,0,All Sex,All Age,3,1
Hypothyroid,HIV,Hypothyroid-->HIV,0,F,> 60,1,4
Hypothyroid,HIV,Hypothyroid-->HIV,0,F,40 to 60,1,3
Hypothyroid,HIV,Hypothyroid-->HIV,0,F,All Age,2,1
Hypothyroid,HIV,Hypothyroid-->HIV,0,M,40 to 60,1,3
Hypothyroid,HIV,Hypothyroid-->HIV,0,M,All Age,1,1
Hypothyroid,Liver,Hypothyroid-->Liver,0,All Sex,< 40,1,2
Hypothyroid,Liver,Hypothyroid-->Liver,0,All Sex,> 60,4,4
Hypothyroid,Liver,Hypothyroid-->Liver,0,All Sex,All Age,5,1
Hypothyroid,Liver,Hypothyroid-->Liver,0,F,< 40,1,2
Hypothyroid,Liver,Hypothyroid-->Liver,0,F,> 60,1,4
Hypothyroid,Liver,Hypothyroid-->Liver,0,F,All Age,2,1
Hypothyroid,Liver,Hypothyroid-->Liver,0,M,> 60,3,4
Hypothyroid,Liver,Hypothyroid-->Liver,0,M,All Age,3,1
Hypothyroid,MHC,Hypothyroid-->MHC,0,All Sex,< 40,10,2
Hypothyroid,MHC,Hypothyroid-->MHC,0,All Sex,> 60,42,4
Hypothyroid,MHC,Hypothyroid-->MHC,0,All Sex,40 to 60,14,3
Hypothyroid,MHC,Hypothyroid-->MHC,0,All Sex,All Age,66,1
Hypothyroid,MHC,Hypothyroid-->MHC,0,F,< 40,10,2
Hypothyroid,MHC,Hypothyroid-->MHC,0,F,> 60,41,4
Hypothyroid,MHC,Hypothyroid-->MHC,0,F,40 to 60,4,3
Hypothyroid,MHC,Hypothyroid-->MHC,0,F,All Age,55,1
Hypothyroid,MHC,Hypothyroid-->MHC,0,M,> 60,1,4
Hypothyroid,MHC,Hypothyroid-->MHC,0,M,40 to 60,10,3
Hypothyroid,MHC,Hypothyroid-->MHC,0,M,All Age,11,1
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,All Sex,> 60,13,4
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,All Sex,All Age,13,1
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,F,> 60,9,4
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,F,All Age,9,1
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,M,> 60,4,4
Hypothyroid,NeuroOther,Hypothyroid-->NeuroOther,0,M,All Age,4,1
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,All Sex,< 40,7,2
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,All Sex,> 60,31,4
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,All Sex,40 to 60,4,3
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,All Sex,All Age,42,1
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,F,< 40,6,2
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,F,> 60,7,4
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,F,40 to 60,2,3
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,F,All Age,15,1
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,M,< 40,1,2
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,M,> 60,24,4
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,M,40 to 60,2,3
Hypothyroid,Obesity,Hypothyroid-->Obesity,0,M,All Age,27,1
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,All Sex,> 60,4,4
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,All Sex,40 to 60,7,3
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,All Sex,All Age,11,1
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,F,> 60,4,4
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,F,40 to 60,1,3
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,F,All Age,5,1
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,M,40 to 60,6,3
Hypothyroid,Osteo,Hypothyroid-->Osteo,0,M,All Age,6,1
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,All Sex,< 40,3,2
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,All Sex,> 60,4,4
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,All Sex,All Age,7,1
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,F,< 40,3,2
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,F,> 60,3,4
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,F,All Age,6,1
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,M,> 60,1,4
Hypothyroid,Paralysis,Hypothyroid-->Paralysis,0,M,All Age,1,1
Hypothyroid,PUD,Hypothyroid-->PUD,0,All Sex,< 40,1,2
Hypothyroid,PUD,Hypothyroid-->PUD,0,All Sex,> 60,9,4
Hypothyroid,PUD,Hypothyroid-->PUD,0,All Sex,All Age,10,1
Hypothyroid,PUD,Hypothyroid-->PUD,0,F,< 40,1,2
Hypothyroid,PUD,Hypothyroid-->PUD,0,F,> 60,9,4
Hypothyroid,PUD,Hypothyroid-->PUD,0,F,All Age,10,1
Hypothyroid,WeightLoss,Hypothyroid-->WeightLoss,0,All Sex,> 60,19,4
Hypothyroid,WeightLoss,Hypothyroid-->WeightLoss,0,All Sex,All Age,19,1
Hypothyroid,WeightLoss,Hypothyroid-->WeightLoss,0,F,> 60,19,4
Hypothyroid,WeightLoss,Hypothyroid-->WeightLoss,0,F,All Age,19,1
Liver,Alcohol,Liver-->Alcohol,0,All Sex,< 40,6,2
Liver,Alcohol,Liver-->Alcohol,0,All Sex,> 60,91,4
Liver,Alcohol,Liver-->Alcohol,0,All Sex,40 to 60,75,3
Liver,Alcohol,Liver-->Alcohol,0,All Sex,All Age,172,1
Liver,Alcohol,Liver-->Alcohol,0,F,< 40,4,2
Liver,Alcohol,Liver-->Alcohol,0,F,> 60,36,4
Liver,Alcohol,Liver-->Alcohol,0,F,40 to 60,36,3
Liver,Alcohol,Liver-->Alcohol,0,F,All Age,76,1
Liver,Alcohol,Liver-->Alcohol,0,M,< 40,2,2
Liver,Alcohol,Liver-->Alcohol,0,M,> 60,55,4
Liver,Alcohol,Liver-->Alcohol,0,M,40 to 60,39,3
Liver,Alcohol,Liver-->Alcohol,0,M,All Age,96,1
Liver,Anemia,Liver-->Anemia,0,All Sex,< 40,4,2
Liver,Anemia,Liver-->Anemia,0,All Sex,> 60,10,4
Liver,Anemia,Liver-->Anemia,0,All Sex,40 to 60,37,3
Liver,Anemia,Liver-->Anemia,0,All Sex,All Age,51,1
Liver,Anemia,Liver-->Anemia,0,F,< 40,4,2
Liver,Anemia,Liver-->Anemia,0,F,> 60,7,4
Liver,Anemia,Liver-->Anemia,0,F,40 to 60,36,3
Liver,Anemia,Liver-->Anemia,0,F,All Age,47,1
Liver,Anemia,Liver-->Anemia,0,M,> 60,3,4
Liver,Anemia,Liver-->Anemia,0,M,40 to 60,1,3
Liver,Anemia,Liver-->Anemia,0,M,All Age,4,1
Liver,AR,Liver-->AR,0,All Sex,> 60,3,4
Liver,AR,Liver-->AR,0,All Sex,40 to 60,7,3
Liver,AR,Liver-->AR,0,All Sex,All Age,10,1
Liver,AR,Liver-->AR,0,F,> 60,2,4
Liver,AR,Liver-->AR,0,F,40 to 60,3,3
Liver,AR,Liver-->AR,0,F,All Age,5,1
Liver,AR,Liver-->AR,0,M,> 60,1,4
Liver,AR,Liver-->AR,0,M,40 to 60,4,3
Liver,AR,Liver-->AR,0,M,All Age,5,1
Liver,AS,Liver-->AS,0,All Sex,< 40,5,2
Liver,AS,Liver-->AS,0,All Sex,> 60,14,4
Liver,AS,Liver-->AS,0,All Sex,40 to 60,2,3
Liver,AS,Liver-->AS,0,All Sex,All Age,21,1
Liver,AS,Liver-->AS,0,F,< 40,4,2
Liver,AS,Liver-->AS,0,F,> 60,11,4
Liver,AS,Liver-->AS,0,F,40 to 60,2,3
Liver,AS,Liver-->AS,0,F,All Age,17,1
Liver,AS,Liver-->AS,0,M,< 40,1,2
Liver,AS,Liver-->AS,0,M,> 60,3,4
Liver,AS,Liver-->AS,0,M,All Age,4,1
Liver,BloodLoss,Liver-->BloodLoss,0,All Sex,> 60,49,4
Liver,BloodLoss,Liver-->BloodLoss,0,All Sex,40 to 60,11,3
Liver,BloodLoss,Liver-->BloodLoss,0,All Sex,All Age,60,1
Liver,BloodLoss,Liver-->BloodLoss,0,F,40 to 60,1,3
Liver,BloodLoss,Liver-->BloodLoss,0,F,All Age,1,1
Liver,BloodLoss,Liver-->BloodLoss,0,M,> 60,49,4
Liver,BloodLoss,Liver-->BloodLoss,0,M,40 to 60,10,3
Liver,BloodLoss,Liver-->BloodLoss,0,M,All Age,59,1
Liver,BP,Liver-->BP,0,All Sex,< 40,1,2
Liver,BP,Liver-->BP,0,All Sex,> 60,15,4
Liver,BP,Liver-->BP,0,All Sex,40 to 60,16,3
Liver,BP,Liver-->BP,0,All Sex,All Age,32,1
Liver,BP,Liver-->BP,0,F,> 60,8,4
Liver,BP,Liver-->BP,0,F,40 to 60,9,3
Liver,BP,Liver-->BP,0,F,All Age,17,1
Liver,BP,Liver-->BP,0,M,< 40,1,2
Liver,BP,Liver-->BP,0,M,> 60,7,4
Liver,BP,Liver-->BP,0,M,40 to 60,7,3
Liver,BP,Liver-->BP,0,M,All Age,15,1
Liver,C,Liver-->C,0,All Sex,< 40,3,2
Liver,C,Liver-->C,0,All Sex,> 60,117,4
Liver,C,Liver-->C,0,All Sex,40 to 60,44,3
Liver,C,Liver-->C,0,All Sex,All Age,164,1
Liver,C,Liver-->C,0,F,< 40,2,2
Liver,C,Liver-->C,0,F,> 60,25,4
Liver,C,Liver-->C,0,F,40 to 60,22,3
Liver,C,Liver-->C,0,F,All Age,49,1
Liver,C,Liver-->C,0,M,< 40,1,2
Liver,C,Liver-->C,0,M,> 60,92,4
Liver,C,Liver-->C,0,M,40 to 60,22,3
Liver,C,Liver-->C,0,M,All Age,115,1
Liver,CKD,Liver-->CKD,0,All Sex,< 40,2,2
Liver,CKD,Liver-->CKD,0,All Sex,> 60,25,4
Liver,CKD,Liver-->CKD,0,All Sex,40 to 60,22,3
Liver,CKD,Liver-->CKD,0,All Sex,All Age,49,1
Liver,CKD,Liver-->CKD,0,F,> 60,1,4
Liver,CKD,Liver-->CKD,0,F,40 to 60,6,3
Liver,CKD,Liver-->CKD,0,F,All Age,7,1
Liver,CKD,Liver-->CKD,0,M,< 40,2,2
Liver,CKD,Liver-->CKD,0,M,> 60,24,4
Liver,CKD,Liver-->CKD,0,M,40 to 60,16,3
Liver,CKD,Liver-->CKD,0,M,All Age,42,1
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,< 40,11,2
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,> 60,119,4
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,40 to 60,39,3
Liver,Coagulopathy,Liver-->Coagulopathy,0,All Sex,All Age,169,1
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,< 40,2,2
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,> 60,33,4
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,40 to 60,25,3
Liver,Coagulopathy,Liver-->Coagulopathy,0,F,All Age,60,1
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,< 40,9,2
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,> 60,86,4
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,40 to 60,14,3
Liver,Coagulopathy,Liver-->Coagulopathy,0,M,All Age,109,1
Liver,COPD,Liver-->COPD,0,All Sex,> 60,3,4
Liver,COPD,Liver-->COPD,0,All Sex,All Age,3,1
Liver,COPD,Liver-->COPD,0,F,> 60,1,4
Liver,COPD,Liver-->COPD,0,F,All Age,1,1
Liver,COPD,Liver-->COPD,0,M,> 60,2,4
Liver,COPD,Liver-->COPD,0,M,All Age,2,1
Liver,CVD,Liver-->CVD,0,All Sex,< 40,16,2
Liver,CVD,Liver-->CVD,0,All Sex,> 60,164,4
Liver,CVD,Liver-->CVD,0,All Sex,40 to 60,90,3
Liver,CVD,Liver-->CVD,0,All Sex,All Age,270,1
Liver,CVD,Liver-->CVD,0,F,< 40,4,2
Liver,CVD,Liver-->CVD,0,F,> 60,93,4
Liver,CVD,Liver-->CVD,0,F,40 to 60,40,3
Liver,CVD,Liver-->CVD,0,F,All Age,137,1
Liver,CVD,Liver-->CVD,0,M,< 40,12,2
Liver,CVD,Liver-->CVD,0,M,> 60,71,4
Liver,CVD,Liver-->CVD,0,M,40 to 60,50,3
Liver,CVD,Liver-->CVD,0,M,All Age,133,1
Liver,D,Liver-->D,0,All Sex,< 40,4,2
Liver,D,Liver-->D,0,All Sex,> 60,106,4
Liver,D,Liver-->D,0,All Sex,40 to 60,77,3
Liver,D,Liver-->D,0,All Sex,All Age,187,1
Liver,D,Liver-->D,0,F,< 40,2,2
Liver,D,Liver-->D,0,F,> 60,59,4
Liver,D,Liver-->D,0,F,40 to 60,24,3
Liver,D,Liver-->D,0,F,All Age,85,1
Liver,D,Liver-->D,0,M,< 40,2,2
Liver,D,Liver-->D,0,M,> 60,47,4
Liver,D,Liver-->D,0,M,40 to 60,53,3
Liver,D,Liver-->D,0,M,All Age,102,1
Liver,Drugs,Liver-->Drugs,0,All Sex,40 to 60,2,3
Liver,Drugs,Liver-->Drugs,0,All Sex,All Age,2,1
Liver,Drugs,Liver-->Drugs,0,M,40 to 60,2,3
Liver,Drugs,Liver-->Drugs,0,M,All Age,2,1
Liver,FluidsLytes,Liver-->FluidsLytes,0,All Sex,< 40,26,2
Liver,FluidsLytes,Liver-->FluidsLytes,0,All Sex,> 60,114,4
Liver,FluidsLytes,Liver-->FluidsLytes,0,All Sex,40 to 60,97,3
Liver,FluidsLytes,Liver-->FluidsLytes,0,All Sex,All Age,237,1
Liver,FluidsLytes,Liver-->FluidsLytes,0,F,< 40,11,2
Liver,FluidsLytes,Liver-->FluidsLytes,0,F,> 60,61,4
Liver,FluidsLytes,Liver-->FluidsLytes,0,F,40 to 60,42,3
Liver,FluidsLytes,Liver-->FluidsLytes,0,F,All Age,114,1
Liver,FluidsLytes,Liver-->FluidsLytes,0,M,< 40,15,2
Liver,FluidsLytes,Liver-->FluidsLytes,0,M,> 60,53,4
Liver,FluidsLytes,Liver-->FluidsLytes,0,M,40 to 60,55,3
Liver,FluidsLytes,Liver-->FluidsLytes,0,M,All Age,123,1
Liver,G,Liver-->G,0,All Sex,> 60,10,4
Liver,G,Liver-->G,0,All Sex,40 to 60,7,3
Liver,G,Liver-->G,0,All Sex,All Age,17,1
Liver,G,Liver-->G,0,M,> 60,10,4
Liver,G,Liver-->G,0,M,40 to 60,7,3
Liver,G,Liver-->G,0,M,All Age,17,1
Liver,Hypothyroid,Liver-->Hypothyroid,0,All Sex,< 40,1,2
Liver,Hypothyroid,Liver-->Hypothyroid,0,All Sex,> 60,3,4
Liver,Hypothyroid,Liver-->Hypothyroid,0,All Sex,All Age,4,1
Liver,Hypothyroid,Liver-->Hypothyroid,0,F,< 40,1,2
Liver,Hypothyroid,Liver-->Hypothyroid,0,F,> 60,1,4
Liver,Hypothyroid,Liver-->Hypothyroid,0,F,All Age,2,1
Liver,Hypothyroid,Liver-->Hypothyroid,0,M,> 60,2,4
Liver,Hypothyroid,Liver-->Hypothyroid,0,M,All Age,2,1
Liver,MHC,Liver-->MHC,0,All Sex,< 40,8,2
Liver,MHC,Liver-->MHC,0,All Sex,> 60,36,4
Liver,MHC,Liver-->MHC,0,All Sex,40 to 60,38,3
Liver,MHC,Liver-->MHC,0,All Sex,All Age,82,1
Liver,MHC,Liver-->MHC,0,F,< 40,6,2
