cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,link_label,d_type_order
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Unlikely,1,Prob: 0.83% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,F,> 60,9,4,overall,508,24451,48.131889763779526,84.94760147771233,0.04,10.4,0,Very Likely,3,Prob: 0.04% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,F,> 60,9,4,from,23,643,27.956521739130434,37.08035287278103,1.4,2.5,0.023,Very Likely,3,Prob: 1.4% | p: 0.023,2
COPD,NeuroOther,COPD-->NeuroOther,0,F,All Age,9,1,overall,546,34920,63.956043956043956,105.21942947740376,0.03,12.2,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,F,All Age,9,1,from,23,711,30.91304347826087,40.386668641428805,1.27,2.6,0.016,Very Likely,3,Prob: 1.27% | p: 0.016,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,< 40,2,2,overall,262,1679,6.408396946564886,9.638941915573069,0.12,7.4,0,Very Likely,3,Prob: 0.12% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,< 40,2,2,from,4,8,2,0.816496580927726,25,0,1,Neutral,2,Prob: 25% | p: 1,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,> 60,31,4,overall,493,25457,51.6369168356998,96.7984034517098,0.12,4.7,0,Very Likely,3,Prob: 0.12% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,> 60,31,4,from,23,1048,45.56521739130435,50.59987970427357,2.96,1.4,0.181,Neutral,2,Prob: 2.96% | p: 0.181,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,40 to 60,1,3,overall,424,7246,17.089622641509433,32.90305964703321,0.01,10.1,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,40 to 60,1,3,from,14,29,2.0714285714285716,2.3026501693044477,3.45,1.7,0.105,Neutral,2,Prob: 3.45% | p: 0.105,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,All Age,34,1,overall,539,34382,63.788497217068645,122.98907293230812,0.1,5.6,0,Very Likely,3,Prob: 0.1% | p: 0,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,All Age,34,1,from,23,1085,47.17391304347826,52.38116609302262,3.13,1.2,0.241,Neutral,2,Prob: 3.13% | p: 0.241,2
COPD,Obesity,COPD-->Obesity,0,All Sex,> 60,86,4,overall,547,49908,91.23948811700183,169.02142194170352,0.17,0.7,0.469,Neutral,2,Prob: 0.17% | p: 0.469,2
COPD,Obesity,COPD-->Obesity,0,All Sex,> 60,86,4,from,24,1691,70.45833333333333,82.66957758432675,5.09,-0.9,0.367,Neutral,2,Prob: 5.09% | p: 0.367,2
COPD,Obesity,COPD-->Obesity,0,All Sex,40 to 60,4,3,overall,489,14713,30.0879345603272,52.87491461865575,0.03,10.9,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,All Sex,40 to 60,4,3,from,18,94,5.222222222222222,5.806239600692827,4.26,0.9,0.384,Neutral,2,Prob: 4.26% | p: 0.384,2
COPD,Obesity,COPD-->Obesity,0,All Sex,All Age,90,1,overall,577,69302,120.10745233968804,216.3153776332515,0.13,3.3,0.001,Very Likely,3,Prob: 0.13% | p: 0.001,2
COPD,Obesity,COPD-->Obesity,0,All Sex,All Age,90,1,from,24,1796,74.83333333333333,87.47604226880921,5.01,-0.8,0.404,Neutral,2,Prob: 5.01% | p: 0.404,2
COPD,Obesity,COPD-->Obesity,0,F,> 60,1,4,overall,508,24451,48.131889763779526,84.94760147771233,0,12.5,0,Very Likely,3,Prob: 0% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,F,> 60,1,4,from,23,643,27.956521739130434,37.08035287278103,0.16,3.5,0.002,Very Likely,3,Prob: 0.16% | p: 0.002,2
COPD,Obesity,COPD-->Obesity,0,F,40 to 60,3,3,overall,424,7467,17.610849056603772,24.472534423744737,0.04,12.3,0,Very Likely,3,Prob: 0.04% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,F,40 to 60,3,3,from,13,65,5,4.203173404306164,4.62,1.7,0.112,Neutral,2,Prob: 4.62% | p: 0.112,2
COPD,Obesity,COPD-->Obesity,0,F,All Age,4,1,overall,546,34920,63.956043956043956,105.21942947740376,0.01,13.3,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,F,All Age,4,1,from,23,711,30.91304347826087,40.386668641428805,0.56,3.2,0.004,Very Likely,3,Prob: 0.56% | p: 0.004,2
COPD,Obesity,COPD-->Obesity,0,M,> 60,85,4,overall,493,25457,51.6369168356998,96.7984034517098,0.33,-7.7,0,Very Unlikely,1,Prob: 0.33% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,M,> 60,85,4,from,23,1048,45.56521739130435,50.59987970427357,8.11,-3.7,0.001,Very Unlikely,1,Prob: 8.11% | p: 0.001,2
COPD,Obesity,COPD-->Obesity,0,M,40 to 60,1,3,overall,424,7246,17.089622641509433,32.90305964703321,0.01,10.1,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,M,40 to 60,1,3,from,14,29,2.0714285714285716,2.3026501693044477,3.45,1.7,0.105,Neutral,2,Prob: 3.45% | p: 0.105,2
COPD,Obesity,COPD-->Obesity,0,M,All Age,86,1,overall,539,34382,63.788497217068645,122.98907293230812,0.25,-4.2,0,Very Unlikely,1,Prob: 0.25% | p: 0,2
COPD,Obesity,COPD-->Obesity,0,M,All Age,86,1,from,23,1085,47.17391304347826,52.38116609302262,7.93,-3.6,0.002,Very Unlikely,1,Prob: 7.93% | p: 0.002,2
COPD,Osteo,COPD-->Osteo,1,All Sex,> 60,21,4,overall,547,49908,91.23948811700183,169.02142194170352,0.04,9.7,0,Very Likely,3,Prob: 0.04% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,All Sex,> 60,21,4,from,24,1691,70.45833333333333,82.66957758432675,1.24,2.9,0.008,Very Likely,3,Prob: 1.24% | p: 0.008,2
COPD,Osteo,COPD-->Osteo,1,All Sex,40 to 60,1,3,overall,489,14713,30.0879345603272,52.87491461865575,0.01,12.2,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,All Sex,40 to 60,1,3,from,18,94,5.222222222222222,5.806239600692827,1.06,3.1,0.007,Very Likely,3,Prob: 1.06% | p: 0.007,2
COPD,Osteo,COPD-->Osteo,1,All Sex,All Age,22,1,overall,577,69302,120.10745233968804,216.3153776332515,0.03,10.9,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,All Sex,All Age,22,1,from,24,1796,74.83333333333333,87.47604226880921,1.22,3,0.007,Very Likely,3,Prob: 1.22% | p: 0.007,2
COPD,Osteo,COPD-->Osteo,1,F,> 60,12,4,overall,508,24451,48.131889763779526,84.94760147771233,0.05,9.6,0,Very Likely,3,Prob: 0.05% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,F,> 60,12,4,from,23,643,27.956521739130434,37.08035287278103,1.87,2.1,0.051,Very Likely,3,Prob: 1.87% | p: 0.051,2
COPD,Osteo,COPD-->Osteo,1,F,All Age,12,1,overall,546,34920,63.956043956043956,105.21942947740376,0.03,11.5,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,F,All Age,12,1,from,23,711,30.91304347826087,40.386668641428805,1.69,2.2,0.035,Very Likely,3,Prob: 1.69% | p: 0.035,2
COPD,Osteo,COPD-->Osteo,1,M,> 60,9,4,overall,493,25457,51.6369168356998,96.7984034517098,0.04,9.8,0,Very Likely,3,Prob: 0.04% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,M,> 60,9,4,from,23,1048,45.56521739130435,50.59987970427357,0.86,3.5,0.002,Very Likely,3,Prob: 0.86% | p: 0.002,2
COPD,Osteo,COPD-->Osteo,1,M,40 to 60,1,3,overall,424,7246,17.089622641509433,32.90305964703321,0.01,10.1,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,M,40 to 60,1,3,from,14,29,2.0714285714285716,2.3026501693044477,3.45,1.7,0.105,Neutral,2,Prob: 3.45% | p: 0.105,2
COPD,Osteo,COPD-->Osteo,1,M,All Age,10,1,overall,539,34382,63.788497217068645,122.98907293230812,0.03,10.2,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,Osteo,COPD-->Osteo,1,M,All Age,10,1,from,23,1085,47.17391304347826,52.38116609302262,0.92,3.4,0.003,Very Likely,3,Prob: 0.92% | p: 0.003,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,> 60,29,4,overall,547,49908,91.23948811700183,169.02142194170352,0.06,8.6,0,Very Likely,3,Prob: 0.06% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,> 60,29,4,from,24,1691,70.45833333333333,82.66957758432675,1.71,2.5,0.022,Very Likely,3,Prob: 1.71% | p: 0.022,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,40 to 60,1,3,overall,489,14713,30.0879345603272,52.87491461865575,0.01,12.2,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,40 to 60,1,3,from,18,94,5.222222222222222,5.806239600692827,1.06,3.1,0.007,Very Likely,3,Prob: 1.06% | p: 0.007,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,All Age,30,1,overall,577,69302,120.10745233968804,216.3153776332515,0.04,10,0,Very Likely,3,Prob: 0.04% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,All Sex,All Age,30,1,from,24,1796,74.83333333333333,87.47604226880921,1.67,2.5,0.02,Very Likely,3,Prob: 1.67% | p: 0.02,2
COPD,Paralysis,COPD-->Paralysis,0,F,> 60,4,4,overall,508,24451,48.131889763779526,84.94760147771233,0.02,11.7,0,Very Likely,3,Prob: 0.02% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,F,> 60,4,4,from,23,643,27.956521739130434,37.08035287278103,0.62,3.1,0.005,Very Likely,3,Prob: 0.62% | p: 0.005,2
COPD,Paralysis,COPD-->Paralysis,0,F,All Age,4,1,overall,546,34920,63.956043956043956,105.21942947740376,0.01,13.3,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,F,All Age,4,1,from,23,711,30.91304347826087,40.386668641428805,0.56,3.2,0.004,Very Likely,3,Prob: 0.56% | p: 0.004,2
COPD,Paralysis,COPD-->Paralysis,0,M,> 60,25,4,overall,493,25457,51.6369168356998,96.7984034517098,0.1,6.1,0,Very Likely,3,Prob: 0.1% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,M,> 60,25,4,from,23,1048,45.56521739130435,50.59987970427357,2.39,1.9,0.064,Neutral,2,Prob: 2.39% | p: 0.064,2
COPD,Paralysis,COPD-->Paralysis,0,M,40 to 60,1,3,overall,424,7246,17.089622641509433,32.90305964703321,0.01,10.1,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,M,40 to 60,1,3,from,14,29,2.0714285714285716,2.3026501693044477,3.45,1.7,0.105,Neutral,2,Prob: 3.45% | p: 0.105,2
COPD,Paralysis,COPD-->Paralysis,0,M,All Age,26,1,overall,539,34382,63.788497217068645,122.98907293230812,0.08,7.1,0,Very Likely,3,Prob: 0.08% | p: 0,2
COPD,Paralysis,COPD-->Paralysis,0,M,All Age,26,1,from,23,1085,47.17391304347826,52.38116609302262,2.4,1.9,0.065,Neutral,2,Prob: 2.4% | p: 0.065,2
COPD,PUD,COPD-->PUD,0,All Sex,> 60,11,4,overall,547,49908,91.23948811700183,169.02142194170352,0.02,11.1,0,Very Likely,3,Prob: 0.02% | p: 0,2
COPD,PUD,COPD-->PUD,0,All Sex,> 60,11,4,from,24,1691,70.45833333333333,82.66957758432675,0.65,3.5,0.002,Very Likely,3,Prob: 0.65% | p: 0.002,2
COPD,PUD,COPD-->PUD,0,All Sex,All Age,11,1,overall,577,69302,120.10745233968804,216.3153776332515,0.02,12.1,0,Very Likely,3,Prob: 0.02% | p: 0,2
COPD,PUD,COPD-->PUD,0,All Sex,All Age,11,1,from,24,1796,74.83333333333333,87.47604226880921,0.61,3.6,0.002,Very Likely,3,Prob: 0.61% | p: 0.002,2
COPD,PUD,COPD-->PUD,0,F,> 60,4,4,overall,508,24451,48.131889763779526,84.94760147771233,0.02,11.7,0,Very Likely,3,Prob: 0.02% | p: 0,2
COPD,PUD,COPD-->PUD,0,F,> 60,4,4,from,23,643,27.956521739130434,37.08035287278103,0.62,3.1,0.005,Very Likely,3,Prob: 0.62% | p: 0.005,2
COPD,PUD,COPD-->PUD,0,F,All Age,4,1,overall,546,34920,63.956043956043956,105.21942947740376,0.01,13.3,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,PUD,COPD-->PUD,0,F,All Age,4,1,from,23,711,30.91304347826087,40.386668641428805,0.56,3.2,0.004,Very Likely,3,Prob: 0.56% | p: 0.004,2
COPD,PUD,COPD-->PUD,0,M,> 60,7,4,overall,493,25457,51.6369168356998,96.7984034517098,0.03,10.2,0,Very Likely,3,Prob: 0.03% | p: 0,2
COPD,PUD,COPD-->PUD,0,M,> 60,7,4,from,23,1048,45.56521739130435,50.59987970427357,0.67,3.7,0.001,Very Likely,3,Prob: 0.67% | p: 0.001,2
COPD,PUD,COPD-->PUD,0,M,All Age,7,1,overall,539,34382,63.788497217068645,122.98907293230812,0.02,10.7,0,Very Likely,3,Prob: 0.02% | p: 0,2
COPD,PUD,COPD-->PUD,0,M,All Age,7,1,from,23,1085,47.17391304347826,52.38116609302262,0.65,3.7,0.001,Very Likely,3,Prob: 0.65% | p: 0.001,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,> 60,174,4,overall,547,49908,91.23948811700183,169.02142194170352,0.35,-11.5,0,Very Unlikely,1,Prob: 0.35% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,> 60,174,4,from,24,1691,70.45833333333333,82.66957758432675,10.29,-6.1,0,Very Unlikely,1,Prob: 10.29% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,40 to 60,12,3,overall,489,14713,30.0879345603272,52.87491461865575,0.08,7.6,0,Very Likely,3,Prob: 0.08% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,40 to 60,12,3,from,18,94,5.222222222222222,5.806239600692827,12.77,-5,0,Very Unlikely,1,Prob: 12.77% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,All Age,186,1,overall,577,69302,120.10745233968804,216.3153776332515,0.27,-7.3,0,Very Unlikely,1,Prob: 0.27% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,All Age,186,1,from,24,1796,74.83333333333333,87.47604226880921,10.36,-6.2,0,Very Unlikely,1,Prob: 10.36% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,> 60,101,4,overall,508,24451,48.131889763779526,84.94760147771233,0.41,-14,0,Very Unlikely,1,Prob: 0.41% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,> 60,101,4,from,23,643,27.956521739130434,37.08035287278103,15.71,-9.4,0,Very Unlikely,1,Prob: 15.71% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,40 to 60,11,3,overall,424,7467,17.610849056603772,24.472534423744737,0.15,5.6,0,Very Likely,3,Prob: 0.15% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,40 to 60,11,3,from,13,65,5,4.203173404306164,16.92,-5.1,0,Very Unlikely,1,Prob: 16.92% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,All Age,112,1,overall,546,34920,63.956043956043956,105.21942947740376,0.32,-10.7,0,Very Unlikely,1,Prob: 0.32% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,F,All Age,112,1,from,23,711,30.91304347826087,40.386668641428805,15.75,-9.6,0,Very Unlikely,1,Prob: 15.75% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,> 60,73,4,overall,493,25457,51.6369168356998,96.7984034517098,0.29,-4.9,0,Very Unlikely,1,Prob: 0.29% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,> 60,73,4,from,23,1048,45.56521739130435,50.59987970427357,6.97,-2.6,0.016,Very Unlikely,1,Prob: 6.97% | p: 0.016,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,40 to 60,1,3,overall,424,7246,17.089622641509433,32.90305964703321,0.01,10.1,0,Very Likely,3,Prob: 0.01% | p: 0,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,40 to 60,1,3,from,14,29,2.0714285714285716,2.3026501693044477,3.45,1.7,0.105,Neutral,2,Prob: 3.45% | p: 0.105,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,All Age,74,1,overall,539,34382,63.788497217068645,122.98907293230812,0.22,-1.9,0.054,Neutral,2,Prob: 0.22% | p: 0.054,2
COPD,WeightLoss,COPD-->WeightLoss,0,M,All Age,74,1,from,23,1085,47.17391304347826,52.38116609302262,6.82,-2.5,0.022,Very Unlikely,1,Prob: 6.82% | p: 0.022,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,< 40,15,2,overall,383,4681,12.221932114882506,19.439538147229193,0.32,-2.8,0.005,Very Unlikely,1,Prob: 0.32% | p: 0.005,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,< 40,15,2,from,23,447,19.434782608695652,21.394192259830536,3.36,1,0.331,Neutral,2,Prob: 3.36% | p: 0.331,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,> 60,98,4,overall,547,49908,91.23948811700183,169.02142194170352,0.2,-0.9,0.35,Neutral,2,Prob: 0.2% | p: 0.35,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,> 60,98,4,from,24,9347,389.4583333333333,400.1596397924715,1.05,3.6,0.002,Very Likely,3,Prob: 1.05% | p: 0.002,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,40 to 60,56,3,overall,489,14713,30.0879345603272,52.87491461865575,0.38,-10.8,0,Very Unlikely,1,Prob: 0.38% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,40 to 60,56,3,from,24,2579,107.45833333333333,122.10579132605594,2.17,2.1,0.05,Very Likely,3,Prob: 2.17% | p: 0.05,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,All Age,169,1,overall,577,69302,120.10745233968804,216.3153776332515,0.24,-5.4,0,Very Unlikely,1,Prob: 0.24% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,All Age,169,1,from,24,12373,515.5416666666666,520.2073147912463,1.37,3.3,0.003,Very Likely,3,Prob: 1.37% | p: 0.003,2
CVD,Alcohol,CVD-->Alcohol,0,F,< 40,10,2,overall,335,3002,8.961194029850747,12.76790694169646,0.33,-1.5,0.137,Neutral,2,Prob: 0.33% | p: 0.137,2
CVD,Alcohol,CVD-->Alcohol,0,F,< 40,10,2,from,22,254,11.545454545454545,12.226930747241331,3.94,0.6,0.56,Neutral,2,Prob: 3.94% | p: 0.56,2
CVD,Alcohol,CVD-->Alcohol,0,F,> 60,35,4,overall,508,24451,48.131889763779526,84.94760147771233,0.14,3.5,0.001,Very Likely,3,Prob: 0.14% | p: 0.001,2
CVD,Alcohol,CVD-->Alcohol,0,F,> 60,35,4,from,23,4389,190.82608695652175,192.03163853289504,0.8,3.9,0.001,Very Likely,3,Prob: 0.8% | p: 0.001,2
CVD,Alcohol,CVD-->Alcohol,0,F,40 to 60,6,3,overall,424,7467,17.610849056603772,24.472534423744737,0.08,9.8,0,Very Likely,3,Prob: 0.08% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,F,40 to 60,6,3,from,24,1037,43.208333333333336,44.847547717036704,0.58,4.1,0,Very Likely,3,Prob: 0.58% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,F,All Age,51,1,overall,546,34920,63.956043956043956,105.21942947740376,0.15,2.9,0.004,Very Likely,3,Prob: 0.15% | p: 0.004,2
CVD,Alcohol,CVD-->Alcohol,0,F,All Age,51,1,from,24,5680,236.66666666666666,237.57409218044444,0.9,3.8,0.001,Very Likely,3,Prob: 0.9% | p: 0.001,2
CVD,Alcohol,CVD-->Alcohol,0,M,< 40,5,2,overall,262,1679,6.408396946564886,9.638941915573069,0.3,2.4,0.019,Very Likely,3,Prob: 0.3% | p: 0.019,2
CVD,Alcohol,CVD-->Alcohol,0,M,< 40,5,2,from,20,193,9.65,11.726151609925031,2.59,1.8,0.092,Neutral,2,Prob: 2.59% | p: 0.092,2
CVD,Alcohol,CVD-->Alcohol,0,M,> 60,63,4,overall,493,25457,51.6369168356998,96.7984034517098,0.25,-2.6,0.009,Very Unlikely,1,Prob: 0.25% | p: 0.009,2
CVD,Alcohol,CVD-->Alcohol,0,M,> 60,63,4,from,24,4958,206.58333333333334,219.44790739027567,1.27,3.2,0.004,Very Likely,3,Prob: 1.27% | p: 0.004,2
CVD,Alcohol,CVD-->Alcohol,0,M,40 to 60,50,3,overall,424,7246,17.089622641509433,32.90305964703321,0.69,-20.6,0,Very Unlikely,1,Prob: 0.69% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,M,40 to 60,50,3,from,23,1542,67.04347826086956,79.84614652332638,3.24,1,0.317,Neutral,2,Prob: 3.24% | p: 0.317,2
CVD,Alcohol,CVD-->Alcohol,0,M,All Age,118,1,overall,539,34382,63.788497217068645,122.98907293230812,0.34,-10.2,0,Very Unlikely,1,Prob: 0.34% | p: 0,2
CVD,Alcohol,CVD-->Alcohol,0,M,All Age,118,1,from,24,6693,278.875,295.89559153011476,1.76,2.7,0.014,Very Likely,3,Prob: 1.76% | p: 0.014,2
CVD,Anemia,CVD-->Anemia,0,All Sex,< 40,12,2,overall,383,4681,12.221932114882506,19.439538147229193,0.26,0.2,0.823,Neutral,2,Prob: 0.26% | p: 0.823,2
CVD,Anemia,CVD-->Anemia,0,All Sex,< 40,12,2,from,23,447,19.434782608695652,21.394192259830536,2.68,1.7,0.11,Neutral,2,Prob: 2.68% | p: 0.11,2
CVD,Anemia,CVD-->Anemia,0,All Sex,> 60,302,4,overall,547,49908,91.23948811700183,169.02142194170352,0.61,-29.2,0,Very Unlikely,1,Prob: 0.61% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,All Sex,> 60,302,4,from,24,9347,389.4583333333333,400.1596397924715,3.23,1.1,0.295,Neutral,2,Prob: 3.23% | p: 0.295,2
CVD,Anemia,CVD-->Anemia,0,All Sex,40 to 60,48,3,overall,489,14713,30.0879345603272,52.87491461865575,0.33,-7.5,0,Very Unlikely,1,Prob: 0.33% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,All Sex,40 to 60,48,3,from,24,2579,107.45833333333333,122.10579132605594,1.86,2.4,0.026,Very Likely,3,Prob: 1.86% | p: 0.026,2
CVD,Anemia,CVD-->Anemia,0,All Sex,All Age,362,1,overall,577,69302,120.10745233968804,216.3153776332515,0.52,-26.9,0,Very Unlikely,1,Prob: 0.52% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,All Sex,All Age,362,1,from,24,12373,515.5416666666666,520.2073147912463,2.93,1.4,0.162,Neutral,2,Prob: 2.93% | p: 0.162,2
CVD,Anemia,CVD-->Anemia,0,F,< 40,11,2,overall,335,3002,8.961194029850747,12.76790694169646,0.37,-2.9,0.004,Very Unlikely,1,Prob: 0.37% | p: 0.004,2
CVD,Anemia,CVD-->Anemia,0,F,< 40,11,2,from,22,254,11.545454545454545,12.226930747241331,4.33,0.2,0.836,Neutral,2,Prob: 4.33% | p: 0.836,2
CVD,Anemia,CVD-->Anemia,0,F,> 60,159,4,overall,508,24451,48.131889763779526,84.94760147771233,0.65,-29.4,0,Very Unlikely,1,Prob: 0.65% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,F,> 60,159,4,from,23,4389,190.82608695652175,192.03163853289504,3.62,0.8,0.435,Neutral,2,Prob: 3.62% | p: 0.435,2
CVD,Anemia,CVD-->Anemia,0,F,40 to 60,35,3,overall,424,7467,17.610849056603772,24.472534423744737,0.47,-14.6,0,Very Unlikely,1,Prob: 0.47% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,F,40 to 60,35,3,from,24,1037,43.208333333333336,44.847547717036704,3.38,0.9,0.379,Neutral,2,Prob: 3.38% | p: 0.379,2
CVD,Anemia,CVD-->Anemia,0,F,All Age,205,1,overall,546,34920,63.956043956043956,105.21942947740376,0.59,-31.3,0,Very Unlikely,1,Prob: 0.59% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,F,All Age,205,1,from,24,5680,236.66666666666666,237.57409218044444,3.61,0.7,0.52,Neutral,2,Prob: 3.61% | p: 0.52,2
CVD,Anemia,CVD-->Anemia,0,M,< 40,1,2,overall,262,1679,6.408396946564886,9.638941915573069,0.06,9.1,0,Very Likely,3,Prob: 0.06% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,M,< 40,1,2,from,20,193,9.65,11.726151609925031,0.52,3.3,0.004,Very Likely,3,Prob: 0.52% | p: 0.004,2
CVD,Anemia,CVD-->Anemia,0,M,> 60,143,4,overall,493,25457,51.6369168356998,96.7984034517098,0.56,-21,0,Very Unlikely,1,Prob: 0.56% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,M,> 60,143,4,from,24,4958,206.58333333333334,219.44790739027567,2.88,1.4,0.169,Neutral,2,Prob: 2.88% | p: 0.169,2
CVD,Anemia,CVD-->Anemia,0,M,40 to 60,13,3,overall,424,7246,17.089622641509433,32.90305964703321,0.18,2.6,0.011,Very Likely,3,Prob: 0.18% | p: 0.011,2
CVD,Anemia,CVD-->Anemia,0,M,40 to 60,13,3,from,23,1542,67.04347826086956,79.84614652332638,0.84,3.2,0.004,Very Likely,3,Prob: 0.84% | p: 0.004,2
CVD,Anemia,CVD-->Anemia,0,M,All Age,157,1,overall,539,34382,63.788497217068645,122.98907293230812,0.46,-17.6,0,Very Unlikely,1,Prob: 0.46% | p: 0,2
CVD,Anemia,CVD-->Anemia,0,M,All Age,157,1,from,24,6693,278.875,295.89559153011476,2.35,2,0.055,Very Likely,3,Prob: 2.35% | p: 0.055,2
CVD,AR,CVD-->AR,1,All Sex,< 40,4,2,overall,383,4681,12.221932114882506,19.439538147229193,0.09,8.3,0,Very Likely,3,Prob: 0.09% | p: 0,2
CVD,AR,CVD-->AR,1,All Sex,< 40,4,2,from,23,447,19.434782608695652,21.394192259830536,0.89,3.5,0.002,Very Likely,3,Prob: 0.89% | p: 0.002,2
CVD,AR,CVD-->AR,1,All Sex,> 60,209,4,overall,547,49908,91.23948811700183,169.02142194170352,0.42,-16.3,0,Very Unlikely,1,Prob: 0.42% | p: 0,2
CVD,AR,CVD-->AR,1,All Sex,> 60,209,4,from,24,9347,389.4583333333333,400.1596397924715,2.24,2.2,0.037,Very Likely,3,Prob: 2.24% | p: 0.037,2
CVD,AR,CVD-->AR,1,All Sex,40 to 60,58,3,overall,489,14713,30.0879345603272,52.87491461865575,0.39,-11.7,0,Very Unlikely,1,Prob: 0.39% | p: 0,2
CVD,AR,CVD-->AR,1,All Sex,40 to 60,58,3,from,24,2579,107.45833333333333,122.10579132605594,2.25,2,0.059,Very Likely,3,Prob: 2.25% | p: 0.059,2
