from,to,width,color,title,gender,age_group,develop_year,is_significant,cd_from_to,significance,symbol,width_color
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.675 --</p>,All Sex,< 40,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.677 --</p>,All Sex,< 40,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.664 --</p>,All Sex,< 40,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.104 --</p>,All Sex,> 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.097 --</p>,All Sex,> 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.099 --</p>,All Sex,> 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.103 --</p>,All Sex,> 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.603 --</p>,All Sex,40 to 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.580 --</p>,All Sex,40 to 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.574 --</p>,All Sex,40 to 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.561 --</p>,All Sex,40 to 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.169 --</p>,All Sex,All Age,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.156 --</p>,All Sex,All Age,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.160 --</p>,All Sex,All Age,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.165 --</p>,All Sex,All Age,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.721 --</p>,F,< 40,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.728 --</p>,F,< 40,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.730 --</p>,F,< 40,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.733 --</p>,F,< 40,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.180 --</p>,F,> 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.142 --</p>,F,> 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.139 --</p>,F,> 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.148 --</p>,F,> 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.617 --</p>,F,40 to 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.585 --</p>,F,40 to 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.584 --</p>,F,40 to 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.575 --</p>,F,40 to 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.232 --</p>,F,All Age,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.193 --</p>,F,All Age,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.193 --</p>,F,All Age,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.204 --</p>,F,All Age,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.675 --</p>,M,< 40,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.677 --</p>,M,< 40,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.638 --</p>,M,< 40,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.099 --</p>,M,> 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.110 --</p>,M,> 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.116 --</p>,M,> 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.115 --</p>,M,> 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.646 --</p>,M,40 to 60,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.630 --</p>,M,40 to 60,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.618 --</p>,M,40 to 60,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.597 --</p>,M,40 to 60,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.160 --</p>,M,All Age,Within 2 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.168 --</p>,M,All Age,Within 5 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.173 --</p>,M,All Age,Within 10 years,0,COPD-->CVD,Not Significant,--,a
COPD,CVD,1,#CA0020,<p><b>COPD-->CVD</b></p><p>P value: 0.173 --</p>,M,All Age,All Years,0,COPD-->CVD,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.485 --</p>,All Sex,> 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.463 --</p>,All Sex,> 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.461 --</p>,All Sex,> 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.468 --</p>,All Sex,> 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.709 --</p>,All Sex,40 to 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.706 --</p>,All Sex,40 to 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.704 --</p>,All Sex,40 to 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.702 --</p>,All Sex,40 to 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.534 --</p>,All Sex,All Age,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.517 --</p>,All Sex,All Age,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.516 --</p>,All Sex,All Age,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.524 --</p>,All Sex,All Age,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.589 --</p>,F,> 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.538 --</p>,F,> 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.530 --</p>,F,> 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.533 --</p>,F,> 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.763 --</p>,F,40 to 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.759 --</p>,F,40 to 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.754 --</p>,F,40 to 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.751 --</p>,F,40 to 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.623 --</p>,F,All Age,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.583 --</p>,F,All Age,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.577 --</p>,F,All Age,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.583 --</p>,F,All Age,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.432 --</p>,M,> 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.440 --</p>,M,> 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.442 --</p>,M,> 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.449 --</p>,M,> 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.698 --</p>,M,40 to 60,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.693 --</p>,M,40 to 60,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.692 --</p>,M,40 to 60,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.687 --</p>,M,40 to 60,All Years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.476 --</p>,M,All Age,Within 2 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.484 --</p>,M,All Age,Within 5 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.487 --</p>,M,All Age,Within 10 years,0,COPD-->D,Not Significant,--,a
COPD,D,1,#CA0020,<p><b>COPD-->D</b></p><p>P value: 0.496 --</p>,M,All Age,All Years,0,COPD-->D,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.528 --</p>,All Sex,> 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.524 --</p>,All Sex,> 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.527 --</p>,All Sex,> 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.531 --</p>,All Sex,> 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.661 --</p>,All Sex,40 to 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.660 --</p>,All Sex,40 to 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.653 --</p>,All Sex,40 to 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.655 --</p>,All Sex,40 to 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.555 --</p>,All Sex,All Age,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.553 --</p>,All Sex,All Age,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.555 --</p>,All Sex,All Age,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.561 --</p>,All Sex,All Age,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.513 --</p>,F,> 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.494 --</p>,F,> 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.496 --</p>,F,> 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.501 --</p>,F,> 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.686 --</p>,F,40 to 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.685 --</p>,F,40 to 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.666 --</p>,F,40 to 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.668 --</p>,F,40 to 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.541 --</p>,F,All Age,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.527 --</p>,F,All Age,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.527 --</p>,F,All Age,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.534 --</p>,F,All Age,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.579 --</p>,M,> 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.585 --</p>,M,> 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.586 --</p>,M,> 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.588 --</p>,M,> 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.686 --</p>,M,40 to 60,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.681 --</p>,M,40 to 60,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.680 --</p>,M,40 to 60,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.677 --</p>,M,40 to 60,All Years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.590 --</p>,M,All Age,Within 2 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.597 --</p>,M,All Age,Within 5 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.599 --</p>,M,All Age,Within 10 years,0,COPD-->MHC,Not Significant,--,a
COPD,MHC,1,#CA0020,<p><b>COPD-->MHC</b></p><p>P value: 0.602 --</p>,M,All Age,All Years,0,COPD-->MHC,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.688 --</p>,All Sex,< 40,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.694 --</p>,All Sex,< 40,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.677 --</p>,All Sex,< 40,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.664 --</p>,All Sex,< 40,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.231 --</p>,All Sex,> 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.245 --</p>,All Sex,> 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.241 --</p>,All Sex,> 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.243 --</p>,All Sex,> 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.417 --</p>,All Sex,40 to 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.411 --</p>,All Sex,40 to 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.357 --</p>,All Sex,40 to 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.299 --</p>,All Sex,40 to 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.254 --</p>,All Sex,All Age,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.267 --</p>,All Sex,All Age,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.252 --</p>,All Sex,All Age,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.243 --</p>,All Sex,All Age,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.721 --</p>,F,< 40,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.728 --</p>,F,< 40,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.702 --</p>,F,< 40,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.680 --</p>,F,< 40,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.243 --</p>,F,> 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.253 --</p>,F,> 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.235 --</p>,F,> 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.230 --</p>,F,> 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.433 --</p>,F,40 to 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.427 --</p>,F,40 to 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.380 --</p>,F,40 to 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.351 --</p>,F,40 to 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.255 --</p>,F,All Age,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.266 --</p>,F,All Age,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.242 --</p>,F,All Age,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.232 --</p>,F,All Age,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.712 --</p>,M,< 40,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.710 --</p>,M,< 40,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.713 --</p>,M,< 40,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.712 --</p>,M,< 40,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.289 --</p>,M,> 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.303 --</p>,M,> 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.309 --</p>,M,> 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.316 --</p>,M,> 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.490 --</p>,M,40 to 60,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.481 --</p>,M,40 to 60,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.420 --</p>,M,40 to 60,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.336 --</p>,M,40 to 60,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.301 --</p>,M,All Age,Within 2 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.314 --</p>,M,All Age,Within 5 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.307 --</p>,M,All Age,Within 10 years,0,CVD-->AR,Not Significant,--,a
CVD,AR,1,#CA0020,<p><b>CVD-->AR</b></p><p>P value: 0.295 --</p>,M,All Age,All Years,0,CVD-->AR,Not Significant,--,a
CVD,AS,1,#CA0020,<p><b>CVD-->AS</b></p><p>P value: 0.275 --</p>,All Sex,< 40,Within 2 years,0,CVD-->AS,Not Significant,--,a
CVD,AS,1,#CA0020,<p><b>CVD-->AS</b></p><p>P value: 0.274 --</p>,All Sex,< 40,Within 5 years,0,CVD-->AS,Not Significant,--,a
CVD,AS,1,#CA0020,<p><b>CVD-->AS</b></p><p>P value: 0.277 --</p>,All Sex,< 40,Within 10 years,0,CVD-->AS,Not Significant,--,a
CVD,AS,1,#CA0020,<p><b>CVD-->AS</b></p><p>P value: 0.272 --</p>,All Sex,< 40,All Years,0,CVD-->AS,Not Significant,--,a
