cd_from,cd_to,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,instance
D,FluidsLytes,0,0,1,1,0,0,1,1,0,0,1,1,3
D,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,34
D,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,319
D,FluidsLytes,0,0,1,1,0,1,0,1,0,0,0,1,9
D,FluidsLytes,0,0,1,1,0,1,0,1,0,0,1,1,1
D,FluidsLytes,0,0,1,1,0,1,0,1,0,1,1,1,11
D,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,96
D,FluidsLytes,0,0,1,1,1,0,0,1,0,0,1,1,1
D,FluidsLytes,0,0,1,1,1,0,0,1,0,1,1,1,2
D,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,12
D,FluidsLytes,0,1,0,1,0,0,1,1,0,0,0,1,5
D,FluidsLytes,0,1,0,1,0,0,1,1,0,0,1,1,27
D,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,30
D,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,191
D,FluidsLytes,0,1,0,1,0,1,0,1,0,0,0,1,1
D,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,5
D,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,59
D,FluidsLytes,0,1,0,1,1,0,0,1,0,0,0,1,2
D,FluidsLytes,0,1,0,1,1,0,0,1,0,0,1,1,1
D,FluidsLytes,0,1,0,1,1,0,0,1,0,1,1,1,4
D,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,22
D,G,1,0,1,1,0,0,1,1,0,1,1,1,2
D,G,1,0,1,1,0,0,1,1,1,1,1,1,42
D,G,1,0,1,1,0,1,0,1,1,1,1,1,12
D,G,1,1,0,1,0,0,1,1,0,1,1,1,1
D,G,1,1,0,1,0,0,1,1,1,1,1,1,7
D,G,1,1,0,1,0,1,0,1,0,1,1,1,1
D,G,1,1,0,1,0,1,0,1,1,1,1,1,1
D,HIV,0,0,1,1,0,0,1,1,1,1,1,1,4
D,HIV,0,0,1,1,0,1,0,1,1,1,1,1,3
D,HIV,0,1,0,1,0,1,0,1,1,1,1,1,3
D,Hypothyroid,0,0,1,1,0,0,1,1,0,0,0,1,2
D,Hypothyroid,0,0,1,1,0,0,1,1,0,0,1,1,1
D,Hypothyroid,0,0,1,1,0,0,1,1,0,1,1,1,3
D,Hypothyroid,0,0,1,1,0,0,1,1,1,1,1,1,5
D,Hypothyroid,0,0,1,1,0,1,0,1,1,1,1,1,8
D,Hypothyroid,0,1,0,1,0,0,1,1,0,1,1,1,2
D,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,26
D,Hypothyroid,0,1,0,1,0,1,0,1,1,1,1,1,10
D,Hypothyroid,0,1,0,1,1,0,0,1,1,1,1,1,2
D,Liver,0,0,1,1,0,0,1,1,0,0,1,1,1
D,Liver,0,0,1,1,0,0,1,1,0,1,1,1,1
D,Liver,0,0,1,1,0,0,1,1,1,1,1,1,66
D,Liver,0,0,1,1,0,1,0,1,0,1,1,1,2
D,Liver,0,0,1,1,0,1,0,1,1,1,1,1,41
D,Liver,0,1,0,1,0,0,1,1,0,0,0,1,1
D,Liver,0,1,0,1,0,0,1,1,0,1,1,1,11
D,Liver,0,1,0,1,0,0,1,1,1,1,1,1,53
D,Liver,0,1,0,1,0,1,0,1,0,0,0,1,1
D,Liver,0,1,0,1,0,1,0,1,0,0,1,1,1
D,Liver,0,1,0,1,0,1,0,1,0,1,1,1,7
D,Liver,0,1,0,1,0,1,0,1,1,1,1,1,23
D,Liver,0,1,0,1,1,0,0,1,0,0,1,1,2
D,Liver,0,1,0,1,1,0,0,1,0,1,1,1,1
D,Liver,0,1,0,1,1,0,0,1,1,1,1,1,1
D,MHC,1,0,1,1,0,0,1,1,0,0,1,1,1
D,MHC,1,0,1,1,0,0,1,1,0,1,1,1,3
D,MHC,1,0,1,1,0,0,1,1,1,1,1,1,35
D,MHC,1,0,1,1,0,1,0,1,0,0,1,1,1
D,MHC,1,0,1,1,0,1,0,1,0,1,1,1,3
D,MHC,1,0,1,1,0,1,0,1,1,1,1,1,35
D,MHC,1,0,1,1,1,0,0,1,0,0,0,1,1
D,MHC,1,0,1,1,1,0,0,1,1,1,1,1,4
D,MHC,1,1,0,1,0,0,1,1,0,0,1,1,1
D,MHC,1,1,0,1,0,0,1,1,0,1,1,1,12
D,MHC,1,1,0,1,0,0,1,1,1,1,1,1,63
D,MHC,1,1,0,1,0,1,0,1,0,1,1,1,4
D,MHC,1,1,0,1,0,1,0,1,1,1,1,1,43
D,MHC,1,1,0,1,1,0,0,1,0,0,1,1,1
D,MHC,1,1,0,1,1,0,0,1,0,1,1,1,2
D,MHC,1,1,0,1,1,0,0,1,1,1,1,1,12
D,NeuroOther,0,0,1,1,0,0,1,1,0,1,1,1,13
D,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,86
D,NeuroOther,0,0,1,1,0,1,0,1,0,1,1,1,2
D,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,25
D,NeuroOther,0,0,1,1,1,0,0,1,0,0,1,1,1
D,NeuroOther,0,0,1,1,1,0,0,1,1,1,1,1,1
D,NeuroOther,0,1,0,1,0,0,1,1,0,0,0,1,2
D,NeuroOther,0,1,0,1,0,0,1,1,0,1,1,1,5
D,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,46
D,NeuroOther,0,1,0,1,0,1,0,1,0,0,1,1,1
D,NeuroOther,0,1,0,1,0,1,0,1,1,1,1,1,12
D,NeuroOther,0,1,0,1,1,0,0,1,0,1,1,1,36
D,NeuroOther,0,1,0,1,1,0,0,1,1,1,1,1,3
D,Obesity,0,0,1,1,0,0,1,1,0,1,1,1,24
D,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,57
D,Obesity,0,0,1,1,0,1,0,1,0,0,0,1,2
D,Obesity,0,0,1,1,0,1,0,1,1,1,1,1,74
D,Obesity,0,0,1,1,1,0,0,1,1,1,1,1,5
D,Obesity,0,1,0,1,0,0,1,1,0,1,1,1,1
D,Obesity,0,1,0,1,0,0,1,1,1,1,1,1,69
D,Obesity,0,1,0,1,0,1,0,1,0,0,1,1,2
D,Obesity,0,1,0,1,0,1,0,1,0,1,1,1,8
D,Obesity,0,1,0,1,0,1,0,1,1,1,1,1,97
D,Obesity,0,1,0,1,1,0,0,1,0,1,1,1,2
D,Obesity,0,1,0,1,1,0,0,1,1,1,1,1,26
D,Osteo,1,0,1,1,0,0,1,1,0,0,1,1,1
D,Osteo,1,0,1,1,0,0,1,1,1,1,1,1,27
D,Osteo,1,0,1,1,0,1,0,1,0,0,1,1,2
D,Osteo,1,0,1,1,0,1,0,1,1,1,1,1,7
D,Osteo,1,1,0,1,0,0,1,1,0,0,1,1,1
D,Osteo,1,1,0,1,0,0,1,1,1,1,1,1,19
D,Osteo,1,1,0,1,0,1,0,1,0,0,0,1,1
D,Osteo,1,1,0,1,0,1,0,1,1,1,1,1,8
D,Paralysis,0,0,1,1,0,0,1,1,0,1,1,1,6
D,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,61
D,Paralysis,0,0,1,1,0,1,0,1,0,0,0,1,1
D,Paralysis,0,0,1,1,0,1,0,1,0,0,1,1,1
D,Paralysis,0,0,1,1,0,1,0,1,0,1,1,1,2
D,Paralysis,0,0,1,1,0,1,0,1,1,1,1,1,5
D,Paralysis,0,0,1,1,1,0,0,1,1,1,1,1,2
D,Paralysis,0,1,0,1,0,0,1,1,0,1,1,1,4
D,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,29
D,Paralysis,0,1,0,1,0,1,0,1,1,1,1,1,17
D,PUD,0,0,1,1,0,0,1,1,0,1,1,1,2
D,PUD,0,0,1,1,0,0,1,1,1,1,1,1,21
D,PUD,0,0,1,1,0,1,0,1,0,1,1,1,2
D,PUD,0,0,1,1,0,1,0,1,1,1,1,1,5
D,PUD,0,0,1,1,1,0,0,1,1,1,1,1,1
D,PUD,0,1,0,1,0,0,1,1,0,1,1,1,1
D,PUD,0,1,0,1,0,0,1,1,1,1,1,1,15
D,PUD,0,1,0,1,0,1,0,1,1,1,1,1,2
D,PUD,0,1,0,1,1,0,0,1,0,1,1,1,2
D,PUD,0,1,0,1,1,0,0,1,1,1,1,1,1
D,WeightLoss,0,0,1,1,0,0,1,1,0,0,0,1,1
D,WeightLoss,0,0,1,1,0,0,1,1,0,0,1,1,12
D,WeightLoss,0,0,1,1,0,0,1,1,0,1,1,1,10
D,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,93
D,WeightLoss,0,0,1,1,0,1,0,1,0,1,1,1,3
D,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,19
D,WeightLoss,0,0,1,1,1,0,0,1,1,1,1,1,10
D,WeightLoss,0,1,0,1,0,0,1,1,0,0,0,1,2
D,WeightLoss,0,1,0,1,0,0,1,1,0,1,1,1,8
D,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,45
D,WeightLoss,0,1,0,1,0,1,0,1,0,1,1,1,5
D,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,7
D,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,3
Drugs,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,2
Drugs,Alcohol,0,0,1,1,0,1,0,1,1,1,1,1,21
Drugs,Alcohol,0,0,1,1,1,0,0,1,0,1,1,1,6
Drugs,Alcohol,0,0,1,1,1,0,0,1,1,1,1,1,36
Drugs,Alcohol,0,1,0,1,0,0,1,1,1,1,1,1,5
Drugs,Alcohol,0,1,0,1,0,1,0,1,0,1,1,1,1
Drugs,Alcohol,0,1,0,1,0,1,0,1,1,1,1,1,14
Drugs,Alcohol,0,1,0,1,1,0,0,1,1,1,1,1,57
Drugs,Anemia,0,1,0,1,1,0,0,1,0,1,1,1,2
Drugs,AR,0,0,1,1,0,1,0,1,1,1,1,1,6
Drugs,AR,0,1,0,1,0,0,1,1,1,1,1,1,4
Drugs,AR,0,1,0,1,0,1,0,1,0,0,1,1,1
Drugs,AR,0,1,0,1,0,1,0,1,1,1,1,1,2
Drugs,AR,0,1,0,1,1,0,0,1,1,1,1,1,12
Drugs,AS,0,0,1,1,1,0,0,1,1,1,1,1,2
Drugs,AS,0,1,0,1,0,0,1,1,1,1,1,1,2
Drugs,AS,0,1,0,1,1,0,0,1,1,1,1,1,1
Drugs,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,2
Drugs,BP,0,0,1,1,0,1,0,1,1,1,1,1,2
Drugs,BP,0,0,1,1,1,0,0,1,1,1,1,1,7
Drugs,BP,0,1,0,1,0,0,1,1,1,1,1,1,5
Drugs,BP,0,1,0,1,0,1,0,1,1,1,1,1,6
Drugs,BP,0,1,0,1,1,0,0,1,0,0,1,1,1
Drugs,BP,0,1,0,1,1,0,0,1,1,1,1,1,21
Drugs,C,0,0,1,1,0,1,0,1,0,0,0,1,1
Drugs,C,0,0,1,1,1,0,0,1,0,0,0,1,1
Drugs,C,0,1,0,1,0,0,1,1,0,0,0,1,2
Drugs,C,0,1,0,1,0,0,1,1,1,1,1,1,4
Drugs,C,0,1,0,1,0,1,0,1,0,0,0,1,8
Drugs,C,0,1,0,1,0,1,0,1,0,0,1,1,1
Drugs,C,0,1,0,1,1,0,0,1,0,0,0,1,2
Drugs,CKD,0,0,1,1,0,1,0,1,1,1,1,1,1
Drugs,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,3
Drugs,Coagulopathy,0,0,1,1,1,0,0,1,1,1,1,1,1
Drugs,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,4
Drugs,COPD,0,0,1,1,0,0,1,1,1,1,1,1,2
Drugs,COPD,0,1,0,1,0,0,1,1,1,1,1,1,6
Drugs,CVD,0,0,1,1,0,0,1,1,1,1,1,1,2
Drugs,CVD,0,0,1,1,0,1,0,1,0,0,0,1,2
Drugs,CVD,0,0,1,1,0,1,0,1,1,1,1,1,7
Drugs,CVD,0,0,1,1,1,0,0,1,0,0,0,1,1
Drugs,CVD,0,0,1,1,1,0,0,1,1,1,1,1,1
Drugs,CVD,0,1,0,1,0,0,1,1,0,0,0,1,2
Drugs,CVD,0,1,0,1,0,0,1,1,1,1,1,1,4
Drugs,CVD,0,1,0,1,0,1,0,1,0,0,0,1,1
Drugs,CVD,0,1,0,1,0,1,0,1,0,1,1,1,1
Drugs,CVD,0,1,0,1,0,1,0,1,1,1,1,1,5
Drugs,CVD,0,1,0,1,1,0,0,1,0,1,1,1,2
Drugs,CVD,0,1,0,1,1,0,0,1,1,1,1,1,1
Drugs,D,0,0,1,1,0,1,0,1,0,1,1,1,1
Drugs,D,0,0,1,1,0,1,0,1,1,1,1,1,6
Drugs,D,0,0,1,1,1,0,0,1,1,1,1,1,3
Drugs,D,0,1,0,1,0,0,1,1,1,1,1,1,6
Drugs,D,0,1,0,1,1,0,0,1,1,1,1,1,1
Drugs,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,2
Drugs,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,8
Drugs,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,2
Drugs,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,2
Drugs,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,1
Drugs,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,13
Drugs,FluidsLytes,0,1,0,1,1,0,0,1,0,0,0,1,1
Drugs,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,3
Drugs,Hypothyroid,0,0,1,1,0,1,0,1,1,1,1,1,4
Drugs,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,2
Drugs,Hypothyroid,0,1,0,1,1,0,0,1,1,1,1,1,2
Drugs,Liver,0,0,1,1,0,1,0,1,0,1,1,1,1
Drugs,Liver,0,0,1,1,0,1,0,1,1,1,1,1,3
Drugs,Liver,0,0,1,1,1,0,0,1,0,1,1,1,1
Drugs,Liver,0,1,0,1,0,1,0,1,1,1,1,1,1
Drugs,Liver,0,1,0,1,1,0,0,1,0,1,1,1,1
Drugs,MHC,0,0,1,1,0,0,1,1,1,1,1,1,5
Drugs,MHC,0,0,1,1,0,1,0,1,1,1,1,1,36
Drugs,MHC,0,0,1,1,1,0,0,1,1,1,1,1,58
Drugs,MHC,0,1,0,1,0,0,1,1,1,1,1,1,4
Drugs,MHC,0,1,0,1,0,1,0,1,0,0,0,1,1
Drugs,MHC,0,1,0,1,0,1,0,1,0,1,1,1,2
Drugs,MHC,0,1,0,1,0,1,0,1,1,1,1,1,34
Drugs,MHC,0,1,0,1,1,0,0,1,0,0,1,1,2
Drugs,MHC,0,1,0,1,1,0,0,1,0,1,1,1,1
Drugs,MHC,0,1,0,1,1,0,0,1,1,1,1,1,71
Drugs,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,1
Drugs,NeuroOther,0,1,0,1,1,0,0,1,1,1,1,1,4
Drugs,Obesity,0,0,1,1,1,0,0,1,1,1,1,1,1
Drugs,Obesity,0,1,0,1,0,1,0,1,1,1,1,1,2
Drugs,Obesity,0,1,0,1,1,0,0,1,0,1,1,1,3
Drugs,Obesity,0,1,0,1,1,0,0,1,1,1,1,1,6
Drugs,Osteo,0,0,1,1,0,0,1,1,1,1,1,1,4
Drugs,Osteo,0,0,1,1,0,1,0,1,0,0,0,1,1
Drugs,Osteo,0,1,0,1,0,1,0,1,1,1,1,1,6
Drugs,PUD,0,1,0,1,0,1,0,1,0,1,1,1,2
Drugs,PUD,0,1,0,1,1,0,0,1,1,1,1,1,1
Drugs,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,7
Drugs,WeightLoss,0,1,0,1,0,0,1,1,0,0,0,1,2
Drugs,WeightLoss,0,1,0,1,0,1,0,1,0,0,0,1,1
Drugs,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,38
Drugs,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,2
FluidsLytes,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,67
FluidsLytes,Alcohol,0,0,1,1,0,1,0,1,1,1,1,1,14
FluidsLytes,Alcohol,0,0,1,1,1,0,0,1,1,1,1,1,5
FluidsLytes,Alcohol,0,1,0,1,0,0,1,1,0,0,1,1,1
FluidsLytes,Alcohol,0,1,0,1,0,0,1,1,1,1,1,1,7
FluidsLytes,Alcohol,0,1,0,1,0,1,0,1,1,1,1,1,11
FluidsLytes,Alcohol,0,1,0,1,1,0,0,1,0,0,0,1,1
FluidsLytes,Alcohol,0,1,0,1,1,0,0,1,1,1,1,1,5
FluidsLytes,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,3
FluidsLytes,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,68
FluidsLytes,Anemia,0,0,1,1,0,1,0,1,0,1,1,1,1
FluidsLytes,Anemia,0,0,1,1,0,1,0,1,1,1,1,1,4
FluidsLytes,Anemia,0,0,1,1,1,0,0,1,0,0,0,1,1
FluidsLytes,Anemia,0,0,1,1,1,0,0,1,1,1,1,1,6
FluidsLytes,Anemia,0,1,0,1,0,0,1,1,0,1,1,1,12
FluidsLytes,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,83
FluidsLytes,Anemia,0,1,0,1,0,1,0,1,0,1,1,1,1
FluidsLytes,Anemia,0,1,0,1,0,1,0,1,1,1,1,1,10
FluidsLytes,Anemia,0,1,0,1,1,0,0,1,0,0,0,1,1
FluidsLytes,Anemia,0,1,0,1,1,0,0,1,0,1,1,1,3
FluidsLytes,Anemia,0,1,0,1,1,0,0,1,1,1,1,1,12
FluidsLytes,AR,0,0,1,1,0,0,1,1,0,1,1,1,2
FluidsLytes,AR,0,0,1,1,0,0,1,1,1,1,1,1,55
FluidsLytes,AR,0,0,1,1,0,1,0,1,1,1,1,1,2
FluidsLytes,AR,0,1,0,1,0,0,1,1,0,1,1,1,1
FluidsLytes,AR,0,1,0,1,0,0,1,1,1,1,1,1,43
FluidsLytes,AR,0,1,0,1,0,1,0,1,0,0,0,1,1
FluidsLytes,AR,0,1,0,1,0,1,0,1,1,1,1,1,6
FluidsLytes,AR,0,1,0,1,1,0,0,1,0,0,1,1,1
FluidsLytes,AR,0,1,0,1,1,0,0,1,1,1,1,1,4
FluidsLytes,AS,0,0,1,1,0,0,1,1,1,1,1,1,9
FluidsLytes,AS,0,0,1,1,0,1,0,1,0,0,0,1,1
FluidsLytes,AS,0,0,1,1,0,1,0,1,1,1,1,1,5
FluidsLytes,AS,0,0,1,1,1,0,0,1,1,1,1,1,16
FluidsLytes,AS,0,1,0,1,0,0,1,1,0,1,1,1,2
FluidsLytes,AS,0,1,0,1,0,0,1,1,1,1,1,1,20
FluidsLytes,AS,0,1,0,1,0,1,0,1,0,0,0,1,1
FluidsLytes,AS,0,1,0,1,0,1,0,1,1,1,1,1,7
FluidsLytes,AS,0,1,0,1,1,0,0,1,1,1,1,1,13
FluidsLytes,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,42
FluidsLytes,BloodLoss,0,0,1,1,0,1,0,1,1,1,1,1,10
FluidsLytes,BloodLoss,0,1,0,1,0,0,1,1,0,1,1,1,2
FluidsLytes,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,20
FluidsLytes,BloodLoss,0,1,0,1,0,1,0,1,1,1,1,1,2
FluidsLytes,BloodLoss,0,1,0,1,1,0,0,1,1,1,1,1,4
FluidsLytes,BP,0,0,1,1,0,0,1,1,0,0,0,1,2
FluidsLytes,BP,0,0,1,1,0,0,1,1,0,1,1,1,1
FluidsLytes,BP,0,0,1,1,0,0,1,1,1,1,1,1,47
FluidsLytes,BP,0,0,1,1,0,1,0,1,0,0,1,1,2
FluidsLytes,BP,0,0,1,1,0,1,0,1,1,1,1,1,3
FluidsLytes,BP,0,0,1,1,1,0,0,1,1,1,1,1,3
FluidsLytes,BP,0,1,0,1,0,0,1,1,0,1,1,1,6
FluidsLytes,BP,0,1,0,1,0,0,1,1,1,1,1,1,264
FluidsLytes,BP,0,1,0,1,0,1,0,1,0,0,0,1,1
FluidsLytes,BP,0,1,0,1,0,1,0,1,0,0,1,1,1
FluidsLytes,BP,0,1,0,1,0,1,0,1,0,1,1,1,6
FluidsLytes,BP,0,1,0,1,0,1,0,1,1,1,1,1,42
FluidsLytes,BP,0,1,0,1,1,0,0,1,0,1,1,1,1
FluidsLytes,BP,0,1,0,1,1,0,0,1,1,1,1,1,11
FluidsLytes,C,0,0,1,1,0,0,1,1,0,0,1,1,2
FluidsLytes,C,0,0,1,1,0,0,1,1,0,1,1,1,19
FluidsLytes,C,0,0,1,1,0,0,1,1,1,1,1,1,237
FluidsLytes,C,0,0,1,1,0,1,0,1,0,0,0,1,2
FluidsLytes,C,0,0,1,1,0,1,0,1,0,1,1,1,4
FluidsLytes,C,0,0,1,1,0,1,0,1,1,1,1,1,39
FluidsLytes,C,0,0,1,1,1,0,0,1,1,1,1,1,7
FluidsLytes,C,0,1,0,1,0,0,1,1,0,0,0,1,2
FluidsLytes,C,0,1,0,1,0,0,1,1,0,0,1,1,2
FluidsLytes,C,0,1,0,1,0,0,1,1,0,1,1,1,7
FluidsLytes,C,0,1,0,1,0,0,1,1,1,1,1,1,138
FluidsLytes,C,0,1,0,1,0,1,0,1,0,0,0,1,1
FluidsLytes,C,0,1,0,1,0,1,0,1,0,1,1,1,1
FluidsLytes,C,0,1,0,1,0,1,0,1,1,1,1,1,29
FluidsLytes,C,0,1,0,1,1,0,0,1,1,1,1,1,4
FluidsLytes,CKD,0,0,1,1,0,0,1,1,0,0,0,1,24
FluidsLytes,CKD,0,0,1,1,0,0,1,1,0,0,1,1,1
FluidsLytes,CKD,0,0,1,1,0,0,1,1,0,1,1,1,2
FluidsLytes,CKD,0,0,1,1,0,0,1,1,1,1,1,1,280
FluidsLytes,CKD,0,0,1,1,0,1,0,1,1,1,1,1,74
FluidsLytes,CKD,0,0,1,1,1,0,0,1,1,1,1,1,13
FluidsLytes,CKD,0,1,0,1,0,0,1,1,0,0,1,1,2
FluidsLytes,CKD,0,1,0,1,0,0,1,1,0,1,1,1,5
FluidsLytes,CKD,0,1,0,1,0,0,1,1,1,1,1,1,346
FluidsLytes,CKD,0,1,0,1,0,1,0,1,1,1,1,1,51
FluidsLytes,CKD,0,1,0,1,1,0,0,1,1,1,1,1,3
FluidsLytes,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,164
FluidsLytes,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,44
FluidsLytes,Coagulopathy,0,0,1,1,1,0,0,1,1,1,1,1,23
FluidsLytes,Coagulopathy,0,1,0,1,0,0,1,1,0,0,1,1,1
FluidsLytes,Coagulopathy,0,1,0,1,0,0,1,1,0,1,1,1,3
FluidsLytes,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,96
FluidsLytes,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,48
FluidsLytes,Coagulopathy,0,1,0,1,1,0,0,1,1,1,1,1,9
FluidsLytes,COPD,0,0,1,1,0,0,1,1,0,0,0,1,24
FluidsLytes,COPD,0,0,1,1,0,0,1,1,0,0,1,1,1
FluidsLytes,COPD,0,0,1,1,0,0,1,1,0,1,1,1,2
FluidsLytes,COPD,0,0,1,1,0,0,1,1,1,1,1,1,113
FluidsLytes,COPD,0,0,1,1,0,1,0,1,1,1,1,1,3
FluidsLytes,COPD,0,0,1,1,1,0,0,1,1,1,1,1,2
FluidsLytes,COPD,0,1,0,1,0,0,1,1,0,0,1,1,3
FluidsLytes,COPD,0,1,0,1,0,0,1,1,0,1,1,1,5
FluidsLytes,COPD,0,1,0,1,0,0,1,1,1,1,1,1,107
FluidsLytes,COPD,0,1,0,1,0,1,0,1,0,1,1,1,2
FluidsLytes,COPD,0,1,0,1,0,1,0,1,1,1,1,1,7
FluidsLytes,CVD,0,0,1,1,0,0,1,1,0,0,0,1,2
FluidsLytes,CVD,0,0,1,1,0,0,1,1,0,0,1,1,2
FluidsLytes,CVD,0,0,1,1,0,0,1,1,0,1,1,1,3
FluidsLytes,CVD,0,0,1,1,0,0,1,1,1,1,1,1,514
FluidsLytes,CVD,0,0,1,1,0,1,0,1,0,0,1,1,2
FluidsLytes,CVD,0,0,1,1,0,1,0,1,0,1,1,1,2
FluidsLytes,CVD,0,0,1,1,0,1,0,1,1,1,1,1,112
FluidsLytes,CVD,0,0,1,1,1,0,0,1,0,0,0,1,1
FluidsLytes,CVD,0,0,1,1,1,0,0,1,0,1,1,1,1
FluidsLytes,CVD,0,0,1,1,1,0,0,1,1,1,1,1,52
FluidsLytes,CVD,0,1,0,1,0,0,1,1,0,0,0,1,2
FluidsLytes,CVD,0,1,0,1,0,0,1,1,0,0,1,1,2
FluidsLytes,CVD,0,1,0,1,0,0,1,1,0,1,1,1,8
FluidsLytes,CVD,0,1,0,1,0,0,1,1,1,1,1,1,656
FluidsLytes,CVD,0,1,0,1,0,1,0,1,0,0,1,1,1
FluidsLytes,CVD,0,1,0,1,0,1,0,1,0,1,1,1,5
FluidsLytes,CVD,0,1,0,1,0,1,0,1,1,1,1,1,91
FluidsLytes,CVD,0,1,0,1,1,0,0,1,0,0,0,1,1
FluidsLytes,CVD,0,1,0,1,1,0,0,1,0,0,1,1,2
FluidsLytes,CVD,0,1,0,1,1,0,0,1,1,1,1,1,23
FluidsLytes,D,0,0,1,1,0,0,1,1,0,1,1,1,6
FluidsLytes,D,0,0,1,1,0,0,1,1,1,1,1,1,280
FluidsLytes,D,0,0,1,1,0,1,0,1,0,0,0,1,6
FluidsLytes,D,0,0,1,1,0,1,0,1,0,1,1,1,4
FluidsLytes,D,0,0,1,1,0,1,0,1,1,1,1,1,79
FluidsLytes,D,0,0,1,1,1,0,0,1,0,1,1,1,2
FluidsLytes,D,0,0,1,1,1,0,0,1,1,1,1,1,8
FluidsLytes,D,0,1,0,1,0,0,1,1,0,0,0,1,1
FluidsLytes,D,0,1,0,1,0,0,1,1,0,0,1,1,1
FluidsLytes,D,0,1,0,1,0,0,1,1,0,1,1,1,8
FluidsLytes,D,0,1,0,1,0,0,1,1,1,1,1,1,138
FluidsLytes,D,0,1,0,1,0,1,0,1,0,0,0,1,2
FluidsLytes,D,0,1,0,1,0,1,0,1,0,0,1,1,3
FluidsLytes,D,0,1,0,1,0,1,0,1,0,1,1,1,4
FluidsLytes,D,0,1,0,1,0,1,0,1,1,1,1,1,30
FluidsLytes,D,0,1,0,1,1,0,0,1,0,0,0,1,1
FluidsLytes,D,0,1,0,1,1,0,0,1,0,0,1,1,3
FluidsLytes,D,0,1,0,1,1,0,0,1,1,1,1,1,15
FluidsLytes,Drugs,0,0,1,1,0,0,1,1,1,1,1,1,1
FluidsLytes,Drugs,0,0,1,1,1,0,0,1,1,1,1,1,3
FluidsLytes,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,1
FluidsLytes,Drugs,0,1,0,1,0,1,0,1,1,1,1,1,13
FluidsLytes,Drugs,0,1,0,1,1,0,0,1,1,1,1,1,6
FluidsLytes,G,0,0,1,1,0,0,1,1,0,0,0,1,1
FluidsLytes,G,0,0,1,1,0,0,1,1,1,1,1,1,80
FluidsLytes,G,0,0,1,1,0,1,0,1,1,1,1,1,6
FluidsLytes,G,0,0,1,1,1,0,0,1,1,1,1,1,6
FluidsLytes,G,0,1,0,1,0,0,1,1,0,1,1,1,1
FluidsLytes,G,0,1,0,1,0,0,1,1,1,1,1,1,19
FluidsLytes,HIV,0,0,1,1,0,0,1,1,1,1,1,1,4
FluidsLytes,HIV,0,1,0,1,0,0,1,1,1,1,1,1,1
