cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,data_use,instance
AR,BP,AR-->BP,1,All Sex,Within 10 years,Develop Years,61
AR,BP,AR-->BP,1,F,Within 2 years,Develop Years,38
AR,BP,AR-->BP,1,F,Within 5 years,Develop Years,43
AR,BP,AR-->BP,1,F,Within 10 years,Develop Years,43
AR,BP,AR-->BP,1,M,Within 2 years,Develop Years,16
AR,BP,AR-->BP,1,M,Within 5 years,Develop Years,17
AR,BP,AR-->BP,1,M,Within 10 years,Develop Years,18
AR,C,AR-->C,1,All Sex,Within 2 years,Develop Years,51
AR,C,AR-->C,1,All Sex,Within 5 years,Develop Years,89
AR,C,AR-->C,1,All Sex,Within 10 years,Develop Years,110
AR,C,AR-->C,1,F,Within 2 years,Develop Years,27
AR,C,AR-->C,1,F,Within 5 years,Develop Years,52
AR,C,AR-->C,1,F,Within 10 years,Develop Years,64
AR,C,AR-->C,1,M,Within 2 years,Develop Years,24
AR,C,AR-->C,1,M,Within 5 years,Develop Years,37
AR,C,AR-->C,1,M,Within 10 years,Develop Years,46
AR,CKD,AR-->CKD,1,All Sex,Within 2 years,Develop Years,31
AR,CKD,AR-->CKD,1,All Sex,Within 5 years,Develop Years,31
AR,CKD,AR-->CKD,1,All Sex,Within 10 years,Develop Years,33
AR,CKD,AR-->CKD,1,F,Within 2 years,Develop Years,26
AR,CKD,AR-->CKD,1,F,Within 5 years,Develop Years,26
AR,CKD,AR-->CKD,1,F,Within 10 years,Develop Years,27
AR,CKD,AR-->CKD,1,M,Within 2 years,Develop Years,5
AR,CKD,AR-->CKD,1,M,Within 5 years,Develop Years,5
AR,CKD,AR-->CKD,1,M,Within 10 years,Develop Years,6
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,Within 2 years,Develop Years,24
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,Within 5 years,Develop Years,24
AR,Coagulopathy,AR-->Coagulopathy,0,All Sex,Within 10 years,Develop Years,25
AR,Coagulopathy,AR-->Coagulopathy,0,F,Within 2 years,Develop Years,8
AR,Coagulopathy,AR-->Coagulopathy,0,F,Within 5 years,Develop Years,8
AR,Coagulopathy,AR-->Coagulopathy,0,F,Within 10 years,Develop Years,8
AR,Coagulopathy,AR-->Coagulopathy,0,M,Within 2 years,Develop Years,16
AR,Coagulopathy,AR-->Coagulopathy,0,M,Within 5 years,Develop Years,16
AR,Coagulopathy,AR-->Coagulopathy,0,M,Within 10 years,Develop Years,17
AR,COPD,AR-->COPD,1,All Sex,Within 2 years,Develop Years,40
AR,COPD,AR-->COPD,1,All Sex,Within 5 years,Develop Years,50
AR,COPD,AR-->COPD,1,All Sex,Within 10 years,Develop Years,50
AR,COPD,AR-->COPD,1,F,Within 2 years,Develop Years,12
AR,COPD,AR-->COPD,1,F,Within 5 years,Develop Years,22
AR,COPD,AR-->COPD,1,F,Within 10 years,Develop Years,22
AR,COPD,AR-->COPD,1,M,Within 2 years,Develop Years,28
AR,COPD,AR-->COPD,1,M,Within 5 years,Develop Years,28
AR,COPD,AR-->COPD,1,M,Within 10 years,Develop Years,28
AR,CVD,AR-->CVD,1,All Sex,Within 2 years,Develop Years,231
AR,CVD,AR-->CVD,1,All Sex,Within 5 years,Develop Years,275
AR,CVD,AR-->CVD,1,All Sex,Within 10 years,Develop Years,296
AR,CVD,AR-->CVD,1,F,Within 2 years,Develop Years,124
AR,CVD,AR-->CVD,1,F,Within 5 years,Develop Years,146
AR,CVD,AR-->CVD,1,F,Within 10 years,Develop Years,159
AR,CVD,AR-->CVD,1,M,Within 2 years,Develop Years,107
AR,CVD,AR-->CVD,1,M,Within 5 years,Develop Years,129
AR,CVD,AR-->CVD,1,M,Within 10 years,Develop Years,137
AR,D,AR-->D,1,All Sex,Within 2 years,Develop Years,80
AR,D,AR-->D,1,All Sex,Within 5 years,Develop Years,86
AR,D,AR-->D,1,All Sex,Within 10 years,Develop Years,90
AR,D,AR-->D,1,F,Within 2 years,Develop Years,34
AR,D,AR-->D,1,F,Within 5 years,Develop Years,39
AR,D,AR-->D,1,F,Within 10 years,Develop Years,42
AR,D,AR-->D,1,M,Within 2 years,Develop Years,46
AR,D,AR-->D,1,M,Within 5 years,Develop Years,47
AR,D,AR-->D,1,M,Within 10 years,Develop Years,48
AR,Drugs,AR-->Drugs,0,All Sex,Within 2 years,Develop Years,49
AR,Drugs,AR-->Drugs,0,All Sex,Within 5 years,Develop Years,49
AR,Drugs,AR-->Drugs,0,All Sex,Within 10 years,Develop Years,49
AR,Drugs,AR-->Drugs,0,F,Within 2 years,Develop Years,19
AR,Drugs,AR-->Drugs,0,F,Within 5 years,Develop Years,19
AR,Drugs,AR-->Drugs,0,F,Within 10 years,Develop Years,19
AR,Drugs,AR-->Drugs,0,M,Within 2 years,Develop Years,30
AR,Drugs,AR-->Drugs,0,M,Within 5 years,Develop Years,30
AR,Drugs,AR-->Drugs,0,M,Within 10 years,Develop Years,30
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,Within 2 years,Develop Years,101
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,Within 5 years,Develop Years,104
AR,FluidsLytes,AR-->FluidsLytes,0,All Sex,Within 10 years,Develop Years,109
AR,FluidsLytes,AR-->FluidsLytes,0,F,Within 2 years,Develop Years,53
AR,FluidsLytes,AR-->FluidsLytes,0,F,Within 5 years,Develop Years,55
AR,FluidsLytes,AR-->FluidsLytes,0,F,Within 10 years,Develop Years,57
AR,FluidsLytes,AR-->FluidsLytes,0,M,Within 2 years,Develop Years,48
AR,FluidsLytes,AR-->FluidsLytes,0,M,Within 5 years,Develop Years,49
AR,FluidsLytes,AR-->FluidsLytes,0,M,Within 10 years,Develop Years,52
AR,G,AR-->G,1,All Sex,Within 2 years,Develop Years,16
AR,G,AR-->G,1,All Sex,Within 5 years,Develop Years,17
AR,G,AR-->G,1,All Sex,Within 10 years,Develop Years,17
AR,G,AR-->G,1,M,Within 2 years,Develop Years,16
AR,G,AR-->G,1,M,Within 5 years,Develop Years,17
AR,G,AR-->G,1,M,Within 10 years,Develop Years,17
AR,HIV,AR-->HIV,0,All Sex,Within 2 years,Develop Years,3
AR,HIV,AR-->HIV,0,All Sex,Within 5 years,Develop Years,3
AR,HIV,AR-->HIV,0,All Sex,Within 10 years,Develop Years,3
AR,HIV,AR-->HIV,0,F,Within 2 years,Develop Years,2
AR,HIV,AR-->HIV,0,F,Within 5 years,Develop Years,2
AR,HIV,AR-->HIV,0,F,Within 10 years,Develop Years,2
AR,HIV,AR-->HIV,0,M,Within 2 years,Develop Years,1
AR,HIV,AR-->HIV,0,M,Within 5 years,Develop Years,1
AR,HIV,AR-->HIV,0,M,Within 10 years,Develop Years,1
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,Within 2 years,Develop Years,13
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,Within 5 years,Develop Years,13
AR,Hypothyroid,AR-->Hypothyroid,0,All Sex,Within 10 years,Develop Years,14
AR,Hypothyroid,AR-->Hypothyroid,0,F,Within 2 years,Develop Years,13
AR,Hypothyroid,AR-->Hypothyroid,0,F,Within 5 years,Develop Years,13
AR,Hypothyroid,AR-->Hypothyroid,0,F,Within 10 years,Develop Years,14
AR,Liver,AR-->Liver,0,All Sex,Within 2 years,Develop Years,8
AR,Liver,AR-->Liver,0,All Sex,Within 5 years,Develop Years,8
AR,Liver,AR-->Liver,0,All Sex,Within 10 years,Develop Years,8
AR,Liver,AR-->Liver,0,F,Within 2 years,Develop Years,6
AR,Liver,AR-->Liver,0,F,Within 5 years,Develop Years,6
AR,Liver,AR-->Liver,0,F,Within 10 years,Develop Years,6
AR,Liver,AR-->Liver,0,M,Within 2 years,Develop Years,2
AR,Liver,AR-->Liver,0,M,Within 5 years,Develop Years,2
AR,Liver,AR-->Liver,0,M,Within 10 years,Develop Years,2
AR,MHC,AR-->MHC,1,All Sex,Within 2 years,Develop Years,53
AR,MHC,AR-->MHC,1,All Sex,Within 5 years,Develop Years,56
AR,MHC,AR-->MHC,1,All Sex,Within 10 years,Develop Years,58
AR,MHC,AR-->MHC,1,F,Within 2 years,Develop Years,37
AR,MHC,AR-->MHC,1,F,Within 5 years,Develop Years,37
AR,MHC,AR-->MHC,1,F,Within 10 years,Develop Years,38
AR,MHC,AR-->MHC,1,M,Within 2 years,Develop Years,16
AR,MHC,AR-->MHC,1,M,Within 5 years,Develop Years,19
AR,MHC,AR-->MHC,1,M,Within 10 years,Develop Years,20
AR,NeuroOther,AR-->NeuroOther,0,All Sex,Within 2 years,Develop Years,50
AR,NeuroOther,AR-->NeuroOther,0,All Sex,Within 5 years,Develop Years,55
AR,NeuroOther,AR-->NeuroOther,0,All Sex,Within 10 years,Develop Years,56
AR,NeuroOther,AR-->NeuroOther,0,F,Within 2 years,Develop Years,13
AR,NeuroOther,AR-->NeuroOther,0,F,Within 5 years,Develop Years,17
AR,NeuroOther,AR-->NeuroOther,0,F,Within 10 years,Develop Years,18
AR,NeuroOther,AR-->NeuroOther,0,M,Within 2 years,Develop Years,37
AR,NeuroOther,AR-->NeuroOther,0,M,Within 5 years,Develop Years,38
AR,NeuroOther,AR-->NeuroOther,0,M,Within 10 years,Develop Years,38
AR,Obesity,AR-->Obesity,0,All Sex,Within 2 years,Develop Years,17
AR,Obesity,AR-->Obesity,0,All Sex,Within 5 years,Develop Years,28
AR,Obesity,AR-->Obesity,0,All Sex,Within 10 years,Develop Years,28
AR,Obesity,AR-->Obesity,0,F,Within 2 years,Develop Years,15
AR,Obesity,AR-->Obesity,0,F,Within 5 years,Develop Years,22
AR,Obesity,AR-->Obesity,0,F,Within 10 years,Develop Years,22
AR,Obesity,AR-->Obesity,0,M,Within 2 years,Develop Years,2
AR,Obesity,AR-->Obesity,0,M,Within 5 years,Develop Years,6
AR,Obesity,AR-->Obesity,0,M,Within 10 years,Develop Years,6
AR,Osteo,AR-->Osteo,1,All Sex,Within 2 years,Develop Years,61
AR,Osteo,AR-->Osteo,1,All Sex,Within 5 years,Develop Years,63
AR,Osteo,AR-->Osteo,1,All Sex,Within 10 years,Develop Years,76
AR,Osteo,AR-->Osteo,1,F,Within 2 years,Develop Years,55
AR,Osteo,AR-->Osteo,1,F,Within 5 years,Develop Years,56
AR,Osteo,AR-->Osteo,1,F,Within 10 years,Develop Years,65
AR,Osteo,AR-->Osteo,1,M,Within 2 years,Develop Years,6
AR,Osteo,AR-->Osteo,1,M,Within 5 years,Develop Years,7
AR,Osteo,AR-->Osteo,1,M,Within 10 years,Develop Years,11
AR,Paralysis,AR-->Paralysis,0,All Sex,Within 2 years,Develop Years,12
AR,Paralysis,AR-->Paralysis,0,All Sex,Within 5 years,Develop Years,16
AR,Paralysis,AR-->Paralysis,0,All Sex,Within 10 years,Develop Years,18
AR,Paralysis,AR-->Paralysis,0,F,Within 5 years,Develop Years,2
AR,Paralysis,AR-->Paralysis,0,F,Within 10 years,Develop Years,4
AR,Paralysis,AR-->Paralysis,0,M,Within 2 years,Develop Years,12
AR,Paralysis,AR-->Paralysis,0,M,Within 5 years,Develop Years,14
AR,Paralysis,AR-->Paralysis,0,M,Within 10 years,Develop Years,14
AR,PUD,AR-->PUD,0,All Sex,Within 2 years,Develop Years,28
AR,PUD,AR-->PUD,0,All Sex,Within 5 years,Develop Years,30
AR,PUD,AR-->PUD,0,All Sex,Within 10 years,Develop Years,31
AR,PUD,AR-->PUD,0,F,Within 2 years,Develop Years,19
AR,PUD,AR-->PUD,0,F,Within 5 years,Develop Years,21
AR,PUD,AR-->PUD,0,F,Within 10 years,Develop Years,22
AR,PUD,AR-->PUD,0,M,Within 2 years,Develop Years,9
AR,PUD,AR-->PUD,0,M,Within 5 years,Develop Years,9
AR,PUD,AR-->PUD,0,M,Within 10 years,Develop Years,9
AR,WeightLoss,AR-->WeightLoss,0,All Sex,Within 2 years,Develop Years,29
AR,WeightLoss,AR-->WeightLoss,0,All Sex,Within 5 years,Develop Years,40
AR,WeightLoss,AR-->WeightLoss,0,All Sex,Within 10 years,Develop Years,41
AR,WeightLoss,AR-->WeightLoss,0,F,Within 2 years,Develop Years,15
AR,WeightLoss,AR-->WeightLoss,0,F,Within 5 years,Develop Years,24
AR,WeightLoss,AR-->WeightLoss,0,F,Within 10 years,Develop Years,25
AR,WeightLoss,AR-->WeightLoss,0,M,Within 2 years,Develop Years,14
AR,WeightLoss,AR-->WeightLoss,0,M,Within 5 years,Develop Years,16
AR,WeightLoss,AR-->WeightLoss,0,M,Within 10 years,Develop Years,16
AS,Alcohol,AS-->Alcohol,0,All Sex,Within 2 years,Develop Years,16
AS,Alcohol,AS-->Alcohol,0,All Sex,Within 5 years,Develop Years,17
AS,Alcohol,AS-->Alcohol,0,All Sex,Within 10 years,Develop Years,18
AS,Alcohol,AS-->Alcohol,0,F,Within 2 years,Develop Years,10
AS,Alcohol,AS-->Alcohol,0,F,Within 5 years,Develop Years,11
AS,Alcohol,AS-->Alcohol,0,F,Within 10 years,Develop Years,12
AS,Alcohol,AS-->Alcohol,0,M,Within 2 years,Develop Years,6
AS,Alcohol,AS-->Alcohol,0,M,Within 5 years,Develop Years,6
AS,Alcohol,AS-->Alcohol,0,M,Within 10 years,Develop Years,6
AS,Anemia,AS-->Anemia,0,All Sex,Within 2 years,Develop Years,24
AS,Anemia,AS-->Anemia,0,All Sex,Within 5 years,Develop Years,29
AS,Anemia,AS-->Anemia,0,All Sex,Within 10 years,Develop Years,30
AS,Anemia,AS-->Anemia,0,F,Within 2 years,Develop Years,21
AS,Anemia,AS-->Anemia,0,F,Within 5 years,Develop Years,26
AS,Anemia,AS-->Anemia,0,F,Within 10 years,Develop Years,27
AS,Anemia,AS-->Anemia,0,M,Within 2 years,Develop Years,3
AS,Anemia,AS-->Anemia,0,M,Within 5 years,Develop Years,3
AS,Anemia,AS-->Anemia,0,M,Within 10 years,Develop Years,3
AS,AR,AS-->AR,1,All Sex,Within 2 years,Develop Years,90
AS,AR,AS-->AR,1,All Sex,Within 5 years,Develop Years,95
AS,AR,AS-->AR,1,All Sex,Within 10 years,Develop Years,96
AS,AR,AS-->AR,1,F,Within 2 years,Develop Years,75
AS,AR,AS-->AR,1,F,Within 5 years,Develop Years,78
AS,AR,AS-->AR,1,F,Within 10 years,Develop Years,79
AS,AR,AS-->AR,1,M,Within 2 years,Develop Years,15
AS,AR,AS-->AR,1,M,Within 5 years,Develop Years,17
AS,AR,AS-->AR,1,M,Within 10 years,Develop Years,17
AS,BloodLoss,AS-->BloodLoss,0,All Sex,Within 2 years,Develop Years,11
AS,BloodLoss,AS-->BloodLoss,0,All Sex,Within 5 years,Develop Years,11
AS,BloodLoss,AS-->BloodLoss,0,All Sex,Within 10 years,Develop Years,11
AS,BloodLoss,AS-->BloodLoss,0,F,Within 2 years,Develop Years,7
AS,BloodLoss,AS-->BloodLoss,0,F,Within 5 years,Develop Years,7
AS,BloodLoss,AS-->BloodLoss,0,F,Within 10 years,Develop Years,7
AS,BloodLoss,AS-->BloodLoss,0,M,Within 2 years,Develop Years,4
AS,BloodLoss,AS-->BloodLoss,0,M,Within 5 years,Develop Years,4
AS,BloodLoss,AS-->BloodLoss,0,M,Within 10 years,Develop Years,4
AS,BP,AS-->BP,1,All Sex,Within 2 years,Develop Years,71
AS,BP,AS-->BP,1,All Sex,Within 5 years,Develop Years,86
AS,BP,AS-->BP,1,All Sex,Within 10 years,Develop Years,86
AS,BP,AS-->BP,1,F,Within 2 years,Develop Years,64
AS,BP,AS-->BP,1,F,Within 5 years,Develop Years,78
AS,BP,AS-->BP,1,F,Within 10 years,Develop Years,78
AS,BP,AS-->BP,1,M,Within 2 years,Develop Years,7
AS,BP,AS-->BP,1,M,Within 5 years,Develop Years,8
AS,BP,AS-->BP,1,M,Within 10 years,Develop Years,8
AS,C,AS-->C,1,All Sex,Within 2 years,Develop Years,51
AS,C,AS-->C,1,All Sex,Within 5 years,Develop Years,69
AS,C,AS-->C,1,All Sex,Within 10 years,Develop Years,74
AS,C,AS-->C,1,F,Within 2 years,Develop Years,36
AS,C,AS-->C,1,F,Within 5 years,Develop Years,52
AS,C,AS-->C,1,F,Within 10 years,Develop Years,54
AS,C,AS-->C,1,M,Within 2 years,Develop Years,15
AS,C,AS-->C,1,M,Within 5 years,Develop Years,17
AS,C,AS-->C,1,M,Within 10 years,Develop Years,20
AS,CKD,AS-->CKD,1,All Sex,Within 2 years,Develop Years,52
AS,CKD,AS-->CKD,1,All Sex,Within 5 years,Develop Years,54
AS,CKD,AS-->CKD,1,All Sex,Within 10 years,Develop Years,56
AS,CKD,AS-->CKD,1,F,Within 2 years,Develop Years,48
AS,CKD,AS-->CKD,1,F,Within 5 years,Develop Years,49
AS,CKD,AS-->CKD,1,F,Within 10 years,Develop Years,49
AS,CKD,AS-->CKD,1,M,Within 2 years,Develop Years,4
AS,CKD,AS-->CKD,1,M,Within 5 years,Develop Years,5
AS,CKD,AS-->CKD,1,M,Within 10 years,Develop Years,7
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,Within 2 years,Develop Years,15
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,Within 5 years,Develop Years,15
AS,Coagulopathy,AS-->Coagulopathy,0,All Sex,Within 10 years,Develop Years,16
AS,Coagulopathy,AS-->Coagulopathy,0,F,Within 2 years,Develop Years,8
AS,Coagulopathy,AS-->Coagulopathy,0,F,Within 5 years,Develop Years,8
AS,Coagulopathy,AS-->Coagulopathy,0,F,Within 10 years,Develop Years,8
AS,Coagulopathy,AS-->Coagulopathy,0,M,Within 2 years,Develop Years,7
AS,Coagulopathy,AS-->Coagulopathy,0,M,Within 5 years,Develop Years,7
AS,Coagulopathy,AS-->Coagulopathy,0,M,Within 10 years,Develop Years,8
AS,COPD,AS-->COPD,1,All Sex,Within 2 years,Develop Years,37
AS,COPD,AS-->COPD,1,All Sex,Within 5 years,Develop Years,52
AS,COPD,AS-->COPD,1,All Sex,Within 10 years,Develop Years,55
AS,COPD,AS-->COPD,1,F,Within 2 years,Develop Years,21
AS,COPD,AS-->COPD,1,F,Within 5 years,Develop Years,34
AS,COPD,AS-->COPD,1,F,Within 10 years,Develop Years,36
AS,COPD,AS-->COPD,1,M,Within 2 years,Develop Years,16
AS,COPD,AS-->COPD,1,M,Within 5 years,Develop Years,18
AS,COPD,AS-->COPD,1,M,Within 10 years,Develop Years,19
AS,CVD,AS-->CVD,1,All Sex,Within 2 years,Develop Years,242
AS,CVD,AS-->CVD,1,All Sex,Within 5 years,Develop Years,269
AS,CVD,AS-->CVD,1,All Sex,Within 10 years,Develop Years,284
AS,CVD,AS-->CVD,1,F,Within 2 years,Develop Years,168
AS,CVD,AS-->CVD,1,F,Within 5 years,Develop Years,191
AS,CVD,AS-->CVD,1,F,Within 10 years,Develop Years,200
AS,CVD,AS-->CVD,1,M,Within 2 years,Develop Years,74
AS,CVD,AS-->CVD,1,M,Within 5 years,Develop Years,78
AS,CVD,AS-->CVD,1,M,Within 10 years,Develop Years,84
AS,D,AS-->D,1,All Sex,Within 2 years,Develop Years,74
AS,D,AS-->D,1,All Sex,Within 5 years,Develop Years,87
AS,D,AS-->D,1,All Sex,Within 10 years,Develop Years,87
AS,D,AS-->D,1,F,Within 2 years,Develop Years,50
AS,D,AS-->D,1,F,Within 5 years,Develop Years,58
AS,D,AS-->D,1,F,Within 10 years,Develop Years,58
AS,D,AS-->D,1,M,Within 2 years,Develop Years,24
AS,D,AS-->D,1,M,Within 5 years,Develop Years,29
AS,D,AS-->D,1,M,Within 10 years,Develop Years,29
AS,Drugs,AS-->Drugs,0,All Sex,Within 2 years,Develop Years,5
AS,Drugs,AS-->Drugs,0,All Sex,Within 5 years,Develop Years,5
AS,Drugs,AS-->Drugs,0,All Sex,Within 10 years,Develop Years,5
AS,Drugs,AS-->Drugs,0,F,Within 2 years,Develop Years,4
AS,Drugs,AS-->Drugs,0,F,Within 5 years,Develop Years,4
AS,Drugs,AS-->Drugs,0,F,Within 10 years,Develop Years,4
AS,Drugs,AS-->Drugs,0,M,Within 2 years,Develop Years,1
AS,Drugs,AS-->Drugs,0,M,Within 5 years,Develop Years,1
AS,Drugs,AS-->Drugs,0,M,Within 10 years,Develop Years,1
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,Within 2 years,Develop Years,100
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,Within 5 years,Develop Years,120
AS,FluidsLytes,AS-->FluidsLytes,0,All Sex,Within 10 years,Develop Years,123
AS,FluidsLytes,AS-->FluidsLytes,0,F,Within 2 years,Develop Years,67
AS,FluidsLytes,AS-->FluidsLytes,0,F,Within 5 years,Develop Years,84
AS,FluidsLytes,AS-->FluidsLytes,0,F,Within 10 years,Develop Years,84
AS,FluidsLytes,AS-->FluidsLytes,0,M,Within 2 years,Develop Years,33
AS,FluidsLytes,AS-->FluidsLytes,0,M,Within 5 years,Develop Years,36
AS,FluidsLytes,AS-->FluidsLytes,0,M,Within 10 years,Develop Years,39
AS,G,AS-->G,1,All Sex,Within 2 years,Develop Years,12
AS,G,AS-->G,1,All Sex,Within 5 years,Develop Years,12
AS,G,AS-->G,1,All Sex,Within 10 years,Develop Years,14
AS,G,AS-->G,1,M,Within 2 years,Develop Years,12
AS,G,AS-->G,1,M,Within 5 years,Develop Years,12
AS,G,AS-->G,1,M,Within 10 years,Develop Years,14
AS,HIV,AS-->HIV,0,All Sex,Within 2 years,Develop Years,6
AS,HIV,AS-->HIV,0,All Sex,Within 5 years,Develop Years,7
AS,HIV,AS-->HIV,0,All Sex,Within 10 years,Develop Years,7
AS,HIV,AS-->HIV,0,F,Within 2 years,Develop Years,2
AS,HIV,AS-->HIV,0,F,Within 5 years,Develop Years,3
AS,HIV,AS-->HIV,0,F,Within 10 years,Develop Years,3
AS,HIV,AS-->HIV,0,M,Within 2 years,Develop Years,4
AS,HIV,AS-->HIV,0,M,Within 5 years,Develop Years,4
AS,HIV,AS-->HIV,0,M,Within 10 years,Develop Years,4
AS,Hypothyroid,AS-->Hypothyroid,0,All Sex,Within 2 years,Develop Years,19
AS,Hypothyroid,AS-->Hypothyroid,0,All Sex,Within 5 years,Develop Years,20
AS,Hypothyroid,AS-->Hypothyroid,0,All Sex,Within 10 years,Develop Years,20
AS,Hypothyroid,AS-->Hypothyroid,0,F,Within 2 years,Develop Years,18
AS,Hypothyroid,AS-->Hypothyroid,0,F,Within 5 years,Develop Years,19
AS,Hypothyroid,AS-->Hypothyroid,0,F,Within 10 years,Develop Years,19
AS,Hypothyroid,AS-->Hypothyroid,0,M,Within 2 years,Develop Years,1
AS,Hypothyroid,AS-->Hypothyroid,0,M,Within 5 years,Develop Years,1
AS,Hypothyroid,AS-->Hypothyroid,0,M,Within 10 years,Develop Years,1
AS,Liver,AS-->Liver,0,All Sex,Within 2 years,Develop Years,17
AS,Liver,AS-->Liver,0,All Sex,Within 5 years,Develop Years,20
AS,Liver,AS-->Liver,0,All Sex,Within 10 years,Develop Years,20
AS,Liver,AS-->Liver,0,F,Within 2 years,Develop Years,12
AS,Liver,AS-->Liver,0,F,Within 5 years,Develop Years,15
AS,Liver,AS-->Liver,0,F,Within 10 years,Develop Years,15
AS,Liver,AS-->Liver,0,M,Within 2 years,Develop Years,5
AS,Liver,AS-->Liver,0,M,Within 5 years,Develop Years,5
AS,Liver,AS-->Liver,0,M,Within 10 years,Develop Years,5
AS,MHC,AS-->MHC,1,All Sex,Within 2 years,Develop Years,212
AS,MHC,AS-->MHC,1,All Sex,Within 5 years,Develop Years,220
AS,MHC,AS-->MHC,1,All Sex,Within 10 years,Develop Years,225
AS,MHC,AS-->MHC,1,F,Within 2 years,Develop Years,186
AS,MHC,AS-->MHC,1,F,Within 5 years,Develop Years,191
AS,MHC,AS-->MHC,1,F,Within 10 years,Develop Years,193
AS,MHC,AS-->MHC,1,M,Within 2 years,Develop Years,26
AS,MHC,AS-->MHC,1,M,Within 5 years,Develop Years,29
AS,MHC,AS-->MHC,1,M,Within 10 years,Develop Years,32
AS,NeuroOther,AS-->NeuroOther,0,All Sex,Within 2 years,Develop Years,32
AS,NeuroOther,AS-->NeuroOther,0,All Sex,Within 5 years,Develop Years,36
AS,NeuroOther,AS-->NeuroOther,0,All Sex,Within 10 years,Develop Years,42
AS,NeuroOther,AS-->NeuroOther,0,F,Within 2 years,Develop Years,23
AS,NeuroOther,AS-->NeuroOther,0,F,Within 5 years,Develop Years,25
AS,NeuroOther,AS-->NeuroOther,0,F,Within 10 years,Develop Years,28
AS,NeuroOther,AS-->NeuroOther,0,M,Within 2 years,Develop Years,9
AS,NeuroOther,AS-->NeuroOther,0,M,Within 5 years,Develop Years,11
AS,NeuroOther,AS-->NeuroOther,0,M,Within 10 years,Develop Years,14
AS,Obesity,AS-->Obesity,0,All Sex,Within 2 years,Develop Years,205
AS,Obesity,AS-->Obesity,0,All Sex,Within 5 years,Develop Years,213
AS,Obesity,AS-->Obesity,0,All Sex,Within 10 years,Develop Years,222
AS,Obesity,AS-->Obesity,0,F,Within 2 years,Develop Years,189
AS,Obesity,AS-->Obesity,0,F,Within 5 years,Develop Years,197
AS,Obesity,AS-->Obesity,0,F,Within 10 years,Develop Years,205
AS,Obesity,AS-->Obesity,0,M,Within 2 years,Develop Years,16
AS,Obesity,AS-->Obesity,0,M,Within 5 years,Develop Years,16
AS,Obesity,AS-->Obesity,0,M,Within 10 years,Develop Years,17
AS,Osteo,AS-->Osteo,1,All Sex,Within 2 years,Develop Years,184
AS,Osteo,AS-->Osteo,1,All Sex,Within 5 years,Develop Years,187
AS,Osteo,AS-->Osteo,1,All Sex,Within 10 years,Develop Years,198
AS,Osteo,AS-->Osteo,1,F,Within 2 years,Develop Years,180
AS,Osteo,AS-->Osteo,1,F,Within 5 years,Develop Years,183
AS,Osteo,AS-->Osteo,1,F,Within 10 years,Develop Years,187
AS,Osteo,AS-->Osteo,1,M,Within 2 years,Develop Years,4
AS,Osteo,AS-->Osteo,1,M,Within 5 years,Develop Years,4
AS,Osteo,AS-->Osteo,1,M,Within 10 years,Develop Years,11
AS,Paralysis,AS-->Paralysis,0,All Sex,Within 2 years,Develop Years,9
AS,Paralysis,AS-->Paralysis,0,All Sex,Within 5 years,Develop Years,11
AS,Paralysis,AS-->Paralysis,0,All Sex,Within 10 years,Develop Years,13
AS,Paralysis,AS-->Paralysis,0,F,Within 2 years,Develop Years,8
AS,Paralysis,AS-->Paralysis,0,F,Within 5 years,Develop Years,8
AS,Paralysis,AS-->Paralysis,0,F,Within 10 years,Develop Years,8
AS,Paralysis,AS-->Paralysis,0,M,Within 2 years,Develop Years,1
AS,Paralysis,AS-->Paralysis,0,M,Within 5 years,Develop Years,3
AS,Paralysis,AS-->Paralysis,0,M,Within 10 years,Develop Years,5
AS,PUD,AS-->PUD,0,All Sex,Within 2 years,Develop Years,17
AS,PUD,AS-->PUD,0,All Sex,Within 5 years,Develop Years,18
AS,PUD,AS-->PUD,0,All Sex,Within 10 years,Develop Years,18
AS,PUD,AS-->PUD,0,F,Within 2 years,Develop Years,12
AS,PUD,AS-->PUD,0,F,Within 5 years,Develop Years,13
AS,PUD,AS-->PUD,0,F,Within 10 years,Develop Years,13
AS,PUD,AS-->PUD,0,M,Within 2 years,Develop Years,5
AS,PUD,AS-->PUD,0,M,Within 5 years,Develop Years,5
AS,PUD,AS-->PUD,0,M,Within 10 years,Develop Years,5
